주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,70687.0,65150.0,56451.0,45848.0,50280.0,,,
영업이익,-3627.0,-2350.0,-2793.0,-8334.0,-4068.0,,,
영업이익(발표기준),-3289.0,-2349.0,-2535.0,-8334.0,-4068.0,,,
세전계속사업이익,-7097.0,-4323.0,-6518.0,-4414.0,-12145.0,,,
당기순이익,-7140.0,218.0,-6270.0,-4842.0,-12182.0,,,
당기순이익(지배),-6959.0,374.0,-6161.0,-4856.0,-12185.0,,,
당기순이익(비지배),-182.0,-156.0,-109.0,14.0,3.0,,,
자산총계,88426.0,72658.0,59425.0,43981.0,36024.0,,,
부채총계,81549.0,65802.0,56604.0,34193.0,27055.0,,,
자본총계,6877.0,6855.0,2821.0,9788.0,8969.0,,,
자본총계(지배),4664.0,5945.0,2391.0,9753.0,8948.0,,,
자본총계(비지배),2213.0,910.0,430.0,35.0,21.0,,,
자본금,8464.0,9114.0,11825.0,8986.0,15683.0,,,
영업활동현금흐름,1508.0,371.0,-1566.0,-6390.0,-2754.0,,,
투자활동현금흐름,1694.0,1796.0,1770.0,14739.0,-2280.0,,,
재무활동현금흐름,-2024.0,-6198.0,-2637.0,-5030.0,6615.0,,,
CAPEX,4910.0,3584.0,1406.0,1552.0,3025.0,,,
FCF,-3401.0,-3213.0,-2972.0,-7942.0,-5779.0,,,
이자발생부채,66608.0,53204.0,49036.0,26926.0,21379.0,,,
영업이익률,-5.13,-3.61,-4.95,-18.18,-8.09,,,
순이익률,-10.1,0.33,-11.11,-10.56,-24.23,,,
ROE(%),-95.74,7.04,-147.8,-79.97,-130.31,,,
ROA(%),-8.01,0.27,-9.49,-9.36,-30.45,,,
부채비율,1185.82,959.87,2006.54,349.33,301.64,,,
자본유보율,-38.43,-26.62,-68.72,15.09,-70.55,,,
EPS(원),-25848.0,1292.0,-18397.0,-4355.0,-5602.0,,,
PER(배),-2.63,46.06,-1.4,-1.38,-0.9,,,
BPS(원),16718.0,19812.0,6489.0,4791.0,2853.0,,,
PBR(배),4.06,3.0,3.97,1.26,1.76,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),28149732.0,28149732.0,34989656.0,201734167.0,311805827.0,,,
