주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4780.0,2301.0,2394.0,2631.0,3342.0,,,
영업이익,-367.0,78.0,100.0,287.0,428.0,,,
영업이익(발표기준),-367.0,78.0,100.0,287.0,428.0,,,
세전계속사업이익,-408.0,-495.0,359.0,390.0,421.0,,,
당기순이익,-404.0,-534.0,315.0,364.0,363.0,,,
당기순이익(지배),-402.0,-507.0,313.0,363.0,360.0,,,
당기순이익(비지배),-2.0,-28.0,1.0,1.0,4.0,,,
자산총계,8938.0,10438.0,10204.0,13596.0,18889.0,,,
부채총계,4638.0,6661.0,5992.0,9017.0,13986.0,,,
자본총계,4300.0,3777.0,4212.0,4579.0,4903.0,,,
자본총계(지배),4263.0,3763.0,4204.0,4540.0,4844.0,,,
자본총계(비지배),37.0,14.0,8.0,39.0,59.0,,,
자본금,3530.0,3530.0,3530.0,3530.0,3530.0,,,
영업활동현금흐름,7223.0,-966.0,428.0,-1496.0,-2813.0,,,
투자활동현금흐름,22.0,-328.0,170.0,169.0,-12.0,,,
재무활동현금흐름,-8306.0,1511.0,-431.0,2158.0,3413.0,,,
CAPEX,16.0,63.0,7.0,21.0,22.0,,,
FCF,,,,,,,,
이자발생부채,2235.0,3713.0,3904.0,5761.0,8220.0,,,
영업이익률,-7.67,3.38,4.17,10.92,12.8,,,
순이익률,-8.46,-23.21,13.14,13.85,10.87,,,
ROE(%),-8.94,-12.62,7.87,8.3,7.66,,,
ROA(%),-2.82,-5.23,3.04,3.05,2.21,,,
부채비율,107.85,176.36,142.27,196.94,285.23,,,
자본유보율,23.3,8.48,20.81,29.71,38.91,,,
EPS(원),-570.0,-718.0,444.0,514.0,509.0,,,
PER(배),-3.82,-2.53,5.1,5.69,7.65,,,
BPS(원),6157.0,5434.0,6072.0,6431.0,6862.0,,,
PBR(배),0.35,0.33,0.37,0.45,0.57,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,,,,
발행주식수(보통주),60314092.0,60314092.0,60314092.0,60314092.0,60314092.0,,,
