주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,22410.0,28739.0,28071.0,29218.0,33925.0,37574.0,41529.0,46460.0
영업이익,1089.0,1475.0,1063.0,2137.0,2656.0,3525.0,4111.0,4759.0
영업이익(발표기준),1089.0,1475.0,1063.0,2137.0,2656.0,,,
세전계속사업이익,1355.0,1128.0,-199.0,1941.0,2407.0,3233.0,3912.0,4566.0
당기순이익,1083.0,943.0,-374.0,1333.0,1854.0,2320.0,2850.0,3258.0
당기순이익(지배),802.0,659.0,-430.0,720.0,996.0,1200.0,1491.0,1685.0
당기순이익(비지배),281.0,284.0,56.0,613.0,858.0,,,
자산총계,23750.0,27732.0,24955.0,27419.0,29448.0,33681.0,37956.0,42559.0
부채총계,17400.0,19461.0,15939.0,17305.0,17927.0,18809.0,20346.0,21814.0
자본총계,6350.0,8270.0,9016.0,10114.0,11521.0,14872.0,17611.0,20745.0
자본총계(지배),4264.0,5593.0,5609.0,6204.0,7015.0,8495.0,9917.0,11545.0
자본총계(비지배),2086.0,2677.0,3407.0,3910.0,4505.0,,,
자본금,582.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0
영업활동현금흐름,1825.0,2197.0,1412.0,3183.0,2809.0,4378.0,4448.0,6081.0
투자활동현금흐름,191.0,-1936.0,1434.0,-1286.0,-2925.0,-4029.0,-3261.0,-2186.0
재무활동현금흐름,-1603.0,28.0,-1464.0,-743.0,-393.0,1178.0,-376.0,-393.0
CAPEX,675.0,1735.0,1125.0,731.0,2347.0,2249.0,2225.0,2190.0
FCF,1150.0,463.0,288.0,2452.0,462.0,2442.0,2154.0,3918.0
이자발생부채,9813.0,10503.0,7729.0,7540.0,7602.0,,,
영업이익률,4.86,5.13,3.79,7.31,7.83,9.38,9.9,10.24
순이익률,4.83,3.28,-1.33,4.56,5.46,6.17,6.86,7.01
ROE(%),20.33,13.36,-7.68,12.19,15.07,15.47,16.2,15.7
ROA(%),6.3,3.66,-1.42,5.09,6.52,7.35,7.96,8.09
부채비율,274.0,235.32,176.79,171.1,155.61,126.47,115.53,105.15
자본유보율,638.56,750.88,751.97,841.77,970.14,,,
EPS(원),6818.0,5254.0,-3246.0,5436.0,7522.0,9058.0,11255.0,12719.0
PER(배),5.82,15.27,-19.47,10.3,9.11,7.42,5.97,5.28
BPS(원),36124.0,43374.0,43498.0,48112.0,54400.0,65118.0,76019.0,88498.0
PBR(배),1.1,1.85,1.45,1.16,1.26,1.03,0.88,0.76
현금DPS(원),192.0,350.0,500.0,550.0,650.0,750.0,850.0,950.0
현금배당수익률,0.48,0.44,0.79,0.98,0.95,1.12,1.26,1.41
현금배당성향(%),2.82,6.85,-15.0,9.85,8.41,0.08,0.08,0.07
발행주식수(보통주),12156833.0,13247561.0,13247561.0,13247561.0,13247561.0,,,
