주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2371.0,2122.0,2084.0,1859.0,1774.0,,,
영업이익,99.0,31.0,29.0,5.0,11.0,,,
영업이익(발표기준),99.0,31.0,29.0,5.0,11.0,,,
세전계속사업이익,86.0,42.0,59.0,0.0,-56.0,,,
당기순이익,75.0,25.0,42.0,3.0,-42.0,,,
당기순이익(지배),70.0,21.0,37.0,3.0,-42.0,,,
당기순이익(비지배),5.0,4.0,5.0,1.0,0.0,,,
자산총계,3100.0,3425.0,3028.0,3008.0,2981.0,,,
부채총계,1399.0,1701.0,1286.0,1280.0,1311.0,,,
자본총계,1701.0,1725.0,1742.0,1728.0,1670.0,,,
자본총계(지배),1538.0,1558.0,1572.0,1727.0,1669.0,,,
자본총계(비지배),163.0,167.0,170.0,1.0,1.0,,,
자본금,392.0,392.0,392.0,429.0,429.0,,,
영업활동현금흐름,227.0,91.0,51.0,94.0,-20.0,,,
투자활동현금흐름,-188.0,-292.0,14.0,-69.0,-62.0,,,
재무활동현금흐름,-40.0,197.0,-67.0,18.0,20.0,,,
CAPEX,419.0,284.0,46.0,94.0,53.0,,,
FCF,-192.0,-193.0,5.0,0.0,-73.0,,,
이자발생부채,582.0,789.0,749.0,798.0,830.0,,,
영업이익률,4.19,1.44,1.41,0.28,0.61,,,
순이익률,3.17,1.19,1.99,0.18,-2.36,,,
ROE(%),5.96,1.34,2.35,0.16,-2.48,,,
ROA(%),2.49,0.77,1.29,0.11,-1.4,,,
부채비율,82.28,98.59,73.87,74.11,78.48,,,
자본유보율,551.76,552.15,554.47,548.26,535.49,,,
EPS(원),119.0,26.0,47.0,3.0,-49.0,,,
PER(배),15.49,67.23,49.35,493.17,-25.32,,,
BPS(원),3450.0,3434.0,3464.0,3426.0,3312.0,,,
PBR(배),0.54,0.52,0.67,0.46,0.37,,,
현금DPS(원),50.0,50.0,50.0,30.0,10.0,,,
현금배당수익률,2.7,2.81,2.16,1.9,0.81,,,
현금배당성향(%),31.74,109.28,61.68,564.35,-11.99,,,
발행주식수(보통주),78389202.0,78389202.0,78389202.0,85826509.0,85826509.0,,,
