주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,21183.0,21603.0,23152.0,23763.0,25168.0,26976.0,28789.0,30558.0
영업이익,3390.0,3644.0,4633.0,3388.0,4727.0,5175.0,5663.0,6145.0
영업이익(발표기준),3390.0,3644.0,4633.0,3388.0,4727.0,,,
세전계속사업이익,3271.0,3324.0,4545.0,3238.0,4399.0,4970.0,5456.0,5927.0
당기순이익,2451.0,2497.0,3431.0,2433.0,3256.0,3712.0,4080.0,4432.0
당기순이익(지배),2451.0,2497.0,3431.0,2436.0,3261.0,3686.0,4083.0,4436.0
당기순이익(비지배),,0.0,0.0,-3.0,-5.0,,,
자산총계,16679.0,16216.0,17754.0,19677.0,21589.0,23850.0,25158.0,26591.0
부채총계,7270.0,5822.0,5372.0,7844.0,11766.0,12191.0,12103.0,12346.0
자본총계,9409.0,10394.0,12382.0,11833.0,9823.0,11512.0,12837.0,14244.0
자본총계(지배),9409.0,10385.0,12374.0,11828.0,9822.0,11242.0,12518.0,13837.0
자본총계(비지배),,9.0,9.0,5.0,1.0,,,
자본금,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0
영업활동현금흐름,5368.0,5367.0,5128.0,3575.0,5536.0,6602.0,6617.0,7159.0
투자활동현금흐름,-763.0,-2992.0,-3295.0,-3675.0,-2897.0,-3851.0,-3522.0,-3628.0
재무활동현금흐름,-3729.0,-3279.0,-2134.0,-400.0,-2183.0,-1351.0,-2850.0,-3151.0
CAPEX,2680.0,3058.0,3293.0,3282.0,3368.0,3400.0,3342.0,3440.0
FCF,2688.0,2310.0,1836.0,293.0,2168.0,2835.0,3134.0,3492.0
이자발생부채,3279.0,1653.0,880.0,3518.0,6823.0,,,
영업이익률,16.0,16.87,20.01,14.26,18.78,19.18,19.67,20.11
순이익률,11.57,11.56,14.82,10.24,12.94,13.76,14.17,14.5
ROE(%),28.4,25.23,30.15,20.14,30.12,34.99,34.37,33.67
ROA(%),14.32,15.18,20.2,13.0,15.78,16.34,16.65,17.13
부채비율,77.26,56.01,43.38,66.28,119.79,105.9,94.29,86.67
자본유보율,2445.1,2735.57,3208.14,3214.14,2686.45,,,
EPS(원),3178.0,3238.0,4449.0,3167.0,4328.0,4983.0,5532.0,6012.0
PER(배),20.9,26.01,18.9,27.88,22.58,18.34,16.52,15.2
BPS(원),12635.0,14001.0,16654.0,16136.0,13619.0,15575.0,17343.0,19169.0
PBR(배),5.26,6.01,5.05,5.47,7.17,5.87,5.27,4.77
현금DPS(원),2710.0,2000.0,2800.0,3200.0,3200.0,3414.0,3641.0,3907.0
현금배당수익률,4.08,2.38,3.33,3.62,3.28,3.73,3.98,4.27
현금배당성향(%),82.43,59.41,60.62,96.33,71.21,0.68,0.66,0.65
발행주식수(보통주),77124796.0,77124796.0,77124796.0,76380513.0,74818121.0,,,
