주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3217.0,3587.0,4367.0,4679.0,5279.0,,,
영업이익,85.0,78.0,110.0,89.0,101.0,,,
영업이익(발표기준),85.0,78.0,110.0,89.0,101.0,,,
세전계속사업이익,78.0,63.0,108.0,72.0,89.0,,,
당기순이익,59.0,184.0,79.0,54.0,67.0,,,
당기순이익(지배),59.0,184.0,80.0,55.0,67.0,,,
당기순이익(비지배),,,0.0,-1.0,0.0,,,
자산총계,854.0,948.0,1317.0,1468.0,1882.0,,,
부채총계,575.0,492.0,783.0,895.0,1252.0,,,
자본총계,279.0,456.0,534.0,573.0,630.0,,,
자본총계(지배),279.0,456.0,532.0,572.0,629.0,,,
자본총계(비지배),,,2.0,1.0,1.0,,,
자본금,60.0,60.0,60.0,60.0,60.0,,,
영업활동현금흐름,-1.0,169.0,51.0,38.0,17.0,,,
투자활동현금흐름,-34.0,-58.0,-223.0,-181.0,-300.0,,,
재무활동현금흐름,45.0,-120.0,179.0,124.0,289.0,,,
CAPEX,29.0,29.0,222.0,148.0,277.0,,,
FCF,-30.0,140.0,-171.0,-110.0,-261.0,,,
이자발생부채,240.0,120.0,303.0,436.0,733.0,,,
영업이익률,2.63,2.18,2.51,1.91,1.92,,,
순이익률,1.84,5.12,1.82,1.16,1.27,,,
ROE(%),23.74,49.97,16.11,9.93,11.15,,,
ROA(%),7.23,20.36,7.02,3.89,3.99,,,
부채비율,206.51,108.01,146.71,156.34,198.59,,,
자본유보율,364.85,659.66,785.42,853.04,953.73,,,
EPS(원),492.0,1529.0,663.0,457.0,558.0,,,
PER(배),4.53,2.52,18.1,16.37,7.96,,,
BPS(원),2321.0,3800.0,4432.0,4764.0,5242.0,,,
PBR(배),0.96,1.02,2.71,1.57,0.85,,,
현금DPS(원),0.0,50.0,70.0,70.0,80.0,,,
현금배당수익률,0.0,1.3,0.58,0.94,1.8,,,
현금배당성향(%),0.0,3.27,10.56,15.32,14.34,,,
발행주식수(보통주),12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,,,
