주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,15217.0,16781.0,18465.0,20307.0,22381.0,,,
영업이익,464.0,533.0,395.0,379.0,535.0,,,
영업이익(발표기준),464.0,533.0,395.0,379.0,535.0,,,
세전계속사업이익,19.0,797.0,312.0,289.0,517.0,,,
당기순이익,-120.0,505.0,122.0,100.0,304.0,,,
당기순이익(지배),-63.0,550.0,203.0,186.0,385.0,,,
당기순이익(비지배),-57.0,-45.0,-81.0,-86.0,-81.0,,,
자산총계,9814.0,10536.0,9760.0,10614.0,11030.0,,,
부채총계,7091.0,7189.0,6456.0,6951.0,7272.0,,,
자본총계,2723.0,3347.0,3304.0,3662.0,3758.0,,,
자본총계(지배),2132.0,2613.0,2896.0,2602.0,2678.0,,,
자본총계(비지배),591.0,734.0,408.0,1061.0,1080.0,,,
자본금,190.0,190.0,190.0,190.0,190.0,,,
영업활동현금흐름,1114.0,822.0,1064.0,579.0,626.0,,,
투자활동현금흐름,-306.0,-208.0,302.0,-1487.0,-950.0,,,
재무활동현금흐름,-640.0,-612.0,-793.0,308.0,192.0,,,
CAPEX,587.0,465.0,676.0,694.0,1035.0,,,
FCF,527.0,356.0,388.0,-115.0,-408.0,,,
이자발생부채,4542.0,4018.0,3395.0,3467.0,3691.0,,,
영업이익률,3.05,3.17,2.14,1.87,2.39,,,
순이익률,-0.79,3.01,0.66,0.49,1.36,,,
ROE(%),-2.87,23.19,7.38,6.77,14.59,,,
ROA(%),-1.2,4.97,1.2,0.98,2.81,,,
부채비율,260.38,214.79,195.43,189.81,193.49,,,
자본유보율,1411.4,1648.67,1372.32,1249.51,1344.68,,,
EPS(원),-1654.0,14445.0,5334.0,4882.0,10109.0,,,
PER(배),-39.43,7.68,34.87,28.78,17.01,,,
BPS(원),57668.0,70167.0,77762.0,69862.0,71920.0,,,
PBR(배),1.13,1.58,2.39,2.01,2.39,,,
현금DPS(원),1020.0,1020.0,1020.0,1020.0,1153.0,,,
현금배당수익률,1.56,0.92,0.55,0.73,0.67,,,
현금배당성향(%),-60.6,6.9,18.69,20.43,11.15,,,
발행주식수(보통주),3809095.0,3809095.0,3809095.0,3809095.0,3809095.0,,,
