주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8749.0,10993.0,12105.0,11538.0,11375.0,10807.0,11630.0,12511.0
영업이익,554.0,690.0,1231.0,716.0,967.0,715.0,851.0,933.0
영업이익(발표기준),520.0,690.0,1231.0,716.0,967.0,,,
세전계속사업이익,474.0,738.0,1327.0,603.0,720.0,878.0,896.0,985.0
당기순이익,299.0,635.0,974.0,343.0,591.0,674.0,680.0,758.0
당기순이익(지배),337.0,614.0,856.0,336.0,569.0,631.0,631.0,698.0
당기순이익(비지배),-38.0,21.0,118.0,8.0,22.0,,,
자산총계,12060.0,11150.0,11728.0,12482.0,12263.0,13014.0,13886.0,14815.0
부채총계,5458.0,4549.0,4039.0,4594.0,3975.0,4058.0,4370.0,4756.0
자본총계,6602.0,6602.0,7689.0,7888.0,8288.0,8797.0,9330.0,9936.0
자본총계(지배),5236.0,5770.0,6599.0,6806.0,7205.0,7678.0,8172.0,8722.0
자본총계(비지배),1365.0,831.0,1089.0,1082.0,1083.0,,,
자본금,731.0,731.0,731.0,731.0,731.0,731.0,731.0,731.0
영업활동현금흐름,409.0,438.0,705.0,1061.0,703.0,848.0,892.0,1006.0
투자활동현금흐름,8.0,-135.0,-124.0,-354.0,-206.0,-279.0,-278.0,-283.0
재무활동현금흐름,174.0,-561.0,-100.0,-171.0,-157.0,-150.0,-143.0,-145.0
CAPEX,146.0,337.0,264.0,395.0,187.0,243.0,252.0,250.0
FCF,263.0,101.0,441.0,666.0,516.0,502.0,591.0,716.0
이자발생부채,725.0,255.0,3.0,3.0,,,,
영업이익률,6.34,6.28,10.17,6.21,8.51,6.62,7.32,7.46
순이익률,3.42,5.78,8.04,2.98,5.19,6.24,5.85,6.06
ROE(%),6.93,11.15,13.84,5.01,8.12,8.48,7.96,8.26
ROA(%),2.85,5.47,8.51,2.84,4.77,5.34,5.06,5.28
부채비율,82.68,68.91,52.53,58.24,47.97,46.13,46.83,47.87
자본유보율,579.9,657.2,767.71,799.85,857.16,,,
EPS(원),2305.0,4198.0,5852.0,2295.0,3888.0,4314.0,4312.0,4772.0
PER(배),11.84,10.01,14.66,21.28,12.05,7.46,7.47,6.75
BPS(원),36820.0,40574.0,45341.0,46542.0,49272.0,55683.0,59267.0,63257.0
PBR(배),0.74,1.04,1.89,1.05,0.95,0.58,0.54,0.51
현금DPS(원),600.0,800.0,1000.0,1000.0,1000.0,1000.0,1014.0,1017.0
현금배당수익률,2.2,1.9,1.17,2.05,2.13,3.11,3.15,3.16
현금배당성향(%),25.32,18.54,17.01,43.57,25.72,0.23,0.24,0.21
발행주식수(보통주),14403386.0,14403386.0,14403386.0,14623136.0,14623136.0,,,
