주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,231663.0,225009.0,230860.0,222880.0,240090.0,,,
영업이익,26320.0,26548.0,29731.0,31086.0,38287.0,45109.0,46464.0,48040.0
영업이익(발표기준),26320.0,26548.0,29731.0,31086.0,38287.0,,,
세전계속사업이익,26766.0,28676.0,31406.0,31705.0,37963.0,45133.0,46469.0,48165.0
당기순이익,20553.0,21996.0,24460.0,28249.0,29481.0,32893.0,33906.0,35108.0
당기순이익(지배),18986.0,20811.0,23672.0,27748.0,29177.0,32354.0,33135.0,34221.0
당기순이익(비지배),1568.0,1185.0,788.0,501.0,304.0,,,
자산총계,3112906.0,3380218.0,3705480.0,3956803.0,4263057.0,4541245.0,4732772.0,4899614.0
부채총계,2814354.0,3075069.0,3387349.0,3639353.0,3926031.0,4181848.0,4348524.0,4487069.0
자본총계,298551.0,305149.0,318131.0,317450.0,337025.0,359397.0,384249.0,412545.0
자본총계(지배),275382.0,291841.0,308397.0,311097.0,328191.0,346206.0,370343.0,395936.0
자본총계(비지배),23170.0,13308.0,9734.0,6353.0,8834.0,,,
자본금,26451.0,26451.0,26451.0,26451.0,26451.0,26506.0,26506.0,26518.0
영업활동현금흐름,-10995.0,-20806.0,29703.0,37972.0,10213.0,,,
투자활동현금흐름,33959.0,9608.0,-52886.0,-75939.0,-107036.0,,,
재무활동현금흐름,-12870.0,6869.0,13128.0,48446.0,103325.0,,,
CAPEX,2940.0,1821.0,1248.0,2521.0,1552.0,,,
FCF,,,,,,,,
이자발생부채,497148.0,498447.0,555956.0,603962.0,690009.0,,,
영업이익률,11.36,11.8,12.88,13.95,15.95,,,
순이익률,8.87,9.78,10.6,12.68,12.28,,,
ROE(%),7.04,7.34,7.89,8.96,9.13,9.59,9.25,8.93
ROA(%),0.67,0.68,0.69,0.74,0.72,0.75,0.73,0.73
부채비율,942.67,1007.73,1064.77,1146.43,1164.91,1163.57,1131.69,1087.66
자본유보율,1028.72,1053.66,1102.74,1100.16,1174.17,,,
EPS(원),3912.0,4288.0,4878.0,5810.0,6153.0,6823.0,6988.0,7216.0
PER(배),12.09,10.37,8.11,7.79,8.03,6.39,6.24,6.04
BPS(원),56745.0,60136.0,63548.0,65605.0,69210.0,73008.0,78099.0,83496.0
PBR(배),0.83,0.74,0.62,0.69,0.71,0.6,0.56,0.52
현금DPS(원),650.0,950.0,1200.0,1450.0,1450.0,1658.0,1748.0,1869.0
현금배당수익률,1.37,2.14,3.03,3.2,2.94,3.8,4.01,4.29
현금배당성향(%),19.5,24.62,26.66,24.78,23.57,0.24,0.25,0.26
발행주식수(보통주),474199587.0,474199587.0,474199587.0,474199587.0,474199587.0,,,
