주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8396.0,8106.0,8132.0,8207.0,8122.0,7957.0,8179.0,8126.0
영업이익,317.0,307.0,430.0,428.0,455.0,455.0,480.0,488.0
영업이익(발표기준),317.0,307.0,430.0,428.0,455.0,,,
세전계속사업이익,541.0,538.0,601.0,536.0,545.0,534.0,524.0,546.0
당기순이익,322.0,382.0,461.0,418.0,416.0,399.0,402.0,417.0
당기순이익(지배),353.0,404.0,448.0,426.0,417.0,404.0,413.0,419.0
당기순이익(비지배),-31.0,-22.0,13.0,-8.0,-1.0,,,
자산총계,8423.0,8422.0,8206.0,8481.0,8571.0,8717.0,8886.0,9082.0
부채총계,1957.0,2013.0,1767.0,1853.0,1802.0,1817.0,1795.0,1791.0
자본총계,6465.0,6408.0,6440.0,6628.0,6769.0,6903.0,7090.0,7291.0
자본총계(지배),6385.0,6289.0,6353.0,6548.0,6706.0,6838.0,7023.0,7229.0
자본총계(비지배),81.0,119.0,87.0,80.0,63.0,,,
자본금,521.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0
영업활동현금흐름,1108.0,290.0,523.0,858.0,929.0,772.0,743.0,765.0
투자활동현금흐름,-286.0,-125.0,-169.0,-645.0,-1023.0,-470.0,-515.0,-501.0
재무활동현금흐름,-157.0,-142.0,-419.0,-255.0,-263.0,-252.0,-222.0,-219.0
CAPEX,502.0,166.0,174.0,346.0,471.0,385.0,375.0,375.0
FCF,606.0,123.0,349.0,511.0,459.0,460.0,540.0,480.0
이자발생부채,286.0,356.0,283.0,282.0,281.0,,,
영업이익률,3.78,3.79,5.29,5.22,5.6,5.72,5.87,6.0
순이익률,3.84,4.72,5.66,5.09,5.12,5.01,4.92,5.13
ROE(%),5.63,6.38,7.09,6.6,6.3,5.96,5.96,5.88
ROA(%),3.89,4.54,5.54,5.01,4.88,4.62,4.57,4.64
부채비율,30.28,31.42,27.43,27.96,26.61,26.32,25.32,24.56
자본유보율,1075.47,1113.89,1161.64,1198.79,1238.71,,,
EPS(원),339.0,388.0,430.0,409.0,401.0,388.0,397.0,403.0
PER(배),21.53,18.13,20.69,19.89,20.46,18.73,18.3,18.03
BPS(원),6968.0,6929.0,7041.0,7266.0,7501.0,7736.0,7945.0,8178.0
PBR(배),1.05,1.02,1.26,1.12,1.09,0.94,0.91,0.89
현금DPS(원),210.0,230.0,240.0,240.0,240.0,240.0,240.0,240.0
현금배당수익률,2.88,3.27,2.7,2.95,2.93,3.31,3.31,3.31
현금배당성향(%),55.19,52.03,48.98,51.21,51.8,0.5,0.49,0.48
발행주식수(보통주),84702850.0,84702850.0,84702850.0,84702850.0,84702850.0,,,
