주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2410.0,2378.0,2917.0,3108.0,2910.0,,,
영업이익,82.0,69.0,98.0,101.0,70.0,,,
영업이익(발표기준),82.0,69.0,98.0,101.0,70.0,,,
세전계속사업이익,-23.0,47.0,44.0,53.0,17.0,,,
당기순이익,-33.0,31.0,42.0,40.0,7.0,,,
당기순이익(지배),-35.0,28.0,40.0,39.0,6.0,,,
당기순이익(비지배),1.0,3.0,2.0,1.0,1.0,,,
자산총계,2427.0,2453.0,3050.0,3415.0,3079.0,,,
부채총계,1215.0,1184.0,1708.0,2023.0,1761.0,,,
자본총계,1212.0,1269.0,1342.0,1393.0,1318.0,,,
자본총계(지배),1240.0,1293.0,1365.0,1415.0,1339.0,,,
자본총계(비지배),-28.0,-25.0,-23.0,-22.0,-21.0,,,
자본금,626.0,626.0,626.0,626.0,626.0,,,
영업활동현금흐름,82.0,169.0,17.0,44.0,111.0,,,
투자활동현금흐름,-101.0,-77.0,-222.0,-189.0,-108.0,,,
재무활동현금흐름,11.0,-97.0,228.0,135.0,20.0,,,
CAPEX,31.0,37.0,28.0,77.0,38.0,,,
FCF,51.0,132.0,-11.0,-33.0,73.0,,,
이자발생부채,956.0,893.0,1168.0,1346.0,1289.0,,,
영업이익률,3.41,2.88,3.37,3.26,2.41,,,
순이익률,-1.39,1.3,1.44,1.28,0.22,,,
ROE(%),-2.77,2.17,3.03,2.8,0.42,,,
ROA(%),-1.4,1.27,1.52,1.23,0.2,,,
부채비율,100.24,93.31,127.27,145.27,133.63,,,
자본유보율,115.1,118.49,123.28,127.83,129.28,,,
EPS(원),-61.0,48.0,71.0,68.0,10.0,,,
PER(배),-17.33,26.07,30.11,46.6,159.6,,,
BPS(원),2506.0,2564.0,2706.0,2805.0,2656.0,,,
PBR(배),0.42,0.49,0.79,1.14,0.61,,,
현금DPS(원),0.0,20.0,20.0,,,,,
현금배당수익률,0.0,1.59,0.94,,,,,
현금배당성향(%),0.0,36.61,25.02,0.0,0.0,,,
발행주식수(보통주),57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,,,
