주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7549.0,13237.0,10167.0,8177.0,9833.0,,,
영업이익,7.0,163.0,-320.0,302.0,406.0,,,
영업이익(발표기준),7.0,163.0,-320.0,302.0,406.0,,,
세전계속사업이익,-204.0,-71.0,-526.0,118.0,162.0,,,
당기순이익,-186.0,-80.0,-509.0,120.0,143.0,,,
당기순이익(지배),-188.0,-54.0,-447.0,92.0,127.0,,,
당기순이익(비지배),2.0,-25.0,-61.0,28.0,15.0,,,
자산총계,6578.0,6557.0,5391.0,5660.0,5634.0,,,
부채총계,4724.0,4877.0,3900.0,3867.0,3689.0,,,
자본총계,1854.0,1679.0,1491.0,1792.0,1945.0,,,
자본총계(지배),1662.0,1579.0,1427.0,1473.0,1610.0,,,
자본총계(비지배),192.0,100.0,64.0,320.0,335.0,,,
자본금,456.0,456.0,456.0,456.0,456.0,,,
영업활동현금흐름,-184.0,277.0,1048.0,429.0,108.0,,,
투자활동현금흐름,-162.0,-93.0,-66.0,-73.0,-36.0,,,
재무활동현금흐름,408.0,-240.0,-653.0,-623.0,-63.0,,,
CAPEX,51.0,111.0,275.0,89.0,23.0,,,
FCF,-234.0,167.0,773.0,340.0,84.0,,,
이자발생부채,4255.0,4129.0,3483.0,3178.0,3094.0,,,
영업이익률,0.1,1.23,-3.15,3.7,4.13,,,
순이익률,-2.47,-0.6,-5.0,1.47,1.45,,,
ROE(%),-10.65,-3.36,-29.76,6.34,8.26,,,
ROA(%),-3.28,-1.22,-8.52,2.17,2.53,,,
부채비율,254.78,290.46,261.6,215.76,189.68,,,
자본유보율,275.8,266.04,164.99,177.55,206.5,,,
EPS(원),-206.0,-60.0,-491.0,101.0,140.0,,,
PER(배),-4.81,-14.73,-2.22,9.88,7.55,,,
BPS(원),2048.0,2053.0,1856.0,1915.0,2093.0,,,
PBR(배),0.49,0.43,0.59,0.52,0.5,,,
현금DPS(원),0.0,0.0,0.0,0.0,25.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,2.37,,,
현금배당성향(%),0.0,0.0,0.0,0.0,15.1,,,
발행주식수(보통주),91140499.0,91140499.0,91140499.0,91140499.0,91140499.0,,,
