주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,16886.0,17949.0,19310.0,22413.0,25526.0,27905.0,30090.0,32158.0
영업이익,586.0,823.0,771.0,733.0,724.0,844.0,982.0,1101.0
영업이익(발표기준),586.0,823.0,771.0,733.0,724.0,,,
세전계속사업이익,480.0,784.0,729.0,648.0,673.0,763.0,919.0,1042.0
당기순이익,366.0,592.0,568.0,504.0,514.0,585.0,705.0,799.0
당기순이익(지배),366.0,592.0,568.0,503.0,514.0,583.0,706.0,799.0
당기순이익(비지배),0.0,-1.0,0.0,1.0,0.0,,,
자산총계,9149.0,8971.0,9524.0,10854.0,13691.0,14511.0,15316.0,16175.0
부채총계,4879.0,4185.0,4302.0,5335.0,7759.0,8102.0,8309.0,8481.0
자본총계,4271.0,4786.0,5222.0,5519.0,5932.0,6402.0,7003.0,7690.0
자본총계(지배),4267.0,4784.0,5221.0,5517.0,5931.0,6400.0,7000.0,7685.0
자본총계(비지배),3.0,2.0,1.0,2.0,2.0,,,
자본금,193.0,193.0,193.0,193.0,193.0,192.0,192.0,192.0
영업활동현금흐름,1212.0,1007.0,890.0,1046.0,497.0,875.0,1053.0,1210.0
투자활동현금흐름,-11.0,-207.0,-571.0,-544.0,-2329.0,-783.0,-734.0,-727.0
재무활동현금흐름,-1169.0,-809.0,-250.0,-174.0,1801.0,-132.0,-216.0,-239.0
CAPEX,378.0,378.0,397.0,394.0,903.0,566.0,518.0,509.0
FCF,834.0,628.0,493.0,652.0,-407.0,334.0,556.0,733.0
이자발생부채,2526.0,1839.0,1858.0,1941.0,4226.0,,,
영업이익률,3.47,4.58,3.99,3.27,2.84,3.03,3.26,3.42
순이익률,2.17,3.3,2.94,2.25,2.01,2.1,2.34,2.49
ROE(%),8.87,13.09,11.36,9.38,8.97,9.46,10.54,10.89
ROA(%),3.89,6.53,6.14,4.95,4.19,4.15,4.73,5.08
부채비율,114.24,87.42,82.39,96.66,130.79,126.55,118.65,110.29
자본유보율,2131.18,2419.7,2654.31,2837.34,3052.59,,,
EPS(원),9471.0,15350.0,14731.0,13044.0,13313.0,15120.0,18295.0,20712.0
PER(배),13.94,18.99,26.68,15.18,17.58,19.05,15.74,13.9
BPS(원),110581.0,123964.0,135283.0,142964.0,153682.0,165842.0,181386.0,199139.0
PBR(배),1.19,2.35,2.91,1.38,1.52,1.74,1.59,1.45
현금DPS(원),2000.0,3000.0,2500.0,2500.0,2500.0,2643.0,2821.0,2864.0
현금배당수익률,1.52,1.03,0.64,1.26,1.07,0.92,0.98,0.99
현금배당성향(%),21.12,19.54,16.97,19.17,18.78,0.17,0.15,0.14
발행주식수(보통주),3859124.0,3859124.0,3859124.0,3859124.0,3859124.0,,,
