주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8001.0,7707.0,7146.0,6781.0,7620.0,,,
영업이익,202.0,305.0,142.0,45.0,60.0,,,
영업이익(발표기준),201.0,305.0,142.0,45.0,60.0,,,
세전계속사업이익,107.0,241.0,96.0,57.0,-18.0,,,
당기순이익,50.0,129.0,83.0,14.0,-21.0,,,
당기순이익(지배),50.0,129.0,83.0,14.0,-21.0,,,
당기순이익(비지배),,,,,,,,
자산총계,8358.0,7945.0,7354.0,7288.0,7568.0,,,
부채총계,5294.0,4810.0,4142.0,4088.0,4388.0,,,
자본총계,3063.0,3135.0,3213.0,3199.0,3180.0,,,
자본총계(지배),3063.0,3135.0,3213.0,3199.0,3180.0,,,
자본총계(비지배),,,,,,,,
자본금,371.0,371.0,371.0,371.0,371.0,,,
영업활동현금흐름,-156.0,436.0,267.0,-100.0,45.0,,,
투자활동현금흐름,-94.0,-30.0,93.0,163.0,-246.0,,,
재무활동현금흐름,170.0,-360.0,-438.0,-41.0,159.0,,,
CAPEX,273.0,130.0,45.0,68.0,149.0,,,
FCF,-429.0,306.0,223.0,-168.0,-104.0,,,
이자발생부채,3028.0,2693.0,2258.0,2244.0,2367.0,,,
영업이익률,2.53,3.96,1.98,0.66,0.78,,,
순이익률,0.62,1.67,1.17,0.21,-0.27,,,
ROE(%),1.6,4.16,2.63,0.44,-0.66,,,
ROA(%),0.6,1.58,1.09,0.19,-0.28,,,
부채비율,172.81,153.44,128.92,127.8,138.0,,,
자본유보율,729.32,751.44,768.39,764.14,759.75,,,
EPS(원),134.0,348.0,225.0,38.0,-56.0,,,
PER(배),58.79,22.89,22.87,130.23,-78.85,,,
BPS(원),8264.0,8456.0,8666.0,8629.0,8577.0,,,
PBR(배),0.96,0.94,0.59,0.58,0.52,,,
현금DPS(원),70.0,80.0,80.0,60.0,60.0,,,
현금배당수익률,0.89,1.01,1.56,1.2,1.35,,,
현금배당성향(%),52.08,23.0,35.58,156.72,-106.53,,,
발행주식수(보통주),37080390.0,37080390.0,37080390.0,37080390.0,37080390.0,,,
