주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,19833.0,23286.0,30397.0,29463.0,20722.0,28265.0,30238.0,35030.0
영업이익,707.0,1893.0,3797.0,3201.0,-2089.0,1638.0,2243.0,2737.0
영업이익(발표기준),1246.0,1613.0,2857.0,3201.0,-2089.0,,,
세전계속사업이익,212.0,1688.0,3431.0,3171.0,-3203.0,1518.0,2023.0,2504.0
당기순이익,365.0,1324.0,2592.0,2648.0,-2352.0,1178.0,1565.0,1921.0
당기순이익(지배),362.0,1324.0,2592.0,2648.0,-2352.0,1178.0,1564.0,1921.0
당기순이익(비지배),3.0,0.0,,,,,,
자산총계,19515.0,21090.0,28082.0,29808.0,31662.0,37869.0,41004.0,45061.0
부채총계,10473.0,11082.0,15937.0,15353.0,20258.0,26384.0,28128.0,30477.0
자본총계,9042.0,10007.0,12144.0,14456.0,11404.0,11486.0,12876.0,14583.0
자본총계(지배),9042.0,10007.0,12144.0,14456.0,11404.0,11539.0,12928.0,14653.0
자본총계(비지배),1.0,,,,,,,
자본금,4874.0,4874.0,4874.0,4874.0,4874.0,4871.0,4871.0,4871.0
영업활동현금흐름,2015.0,-1135.0,599.0,1453.0,1046.0,1357.0,1115.0,1969.0
투자활동현금흐름,-2405.0,-799.0,-1232.0,-1587.0,-2158.0,-2103.0,-1871.0,-1866.0
재무활동현금흐름,-470.0,685.0,613.0,561.0,2868.0,296.0,1091.0,571.0
CAPEX,1417.0,515.0,653.0,819.0,789.0,1420.0,1229.0,1071.0
FCF,598.0,-1649.0,-54.0,634.0,257.0,-632.0,-520.0,863.0
이자발생부채,2771.0,3645.0,4509.0,5447.0,8998.0,,,
영업이익률,3.57,8.13,12.49,10.86,-10.08,5.8,7.42,7.81
순이익률,1.84,5.68,8.53,8.99,-11.35,4.17,5.18,5.49
ROE(%),4.05,13.9,23.4,19.91,-18.19,10.27,12.79,13.93
ROA(%),1.9,6.52,10.54,9.15,-7.65,3.39,3.97,4.46
부채비율,115.82,110.75,131.23,106.2,177.64,229.7,218.46,209.0
자본유보율,84.44,104.14,147.9,195.25,132.45,,,
EPS(원),372.0,1358.0,2659.0,2717.0,-2413.0,1208.0,1605.0,1970.0
PER(배),77.99,29.3,29.37,24.66,-19.67,34.56,26.01,21.19
BPS(원),9276.0,10266.0,12459.0,14830.0,11699.0,11837.0,13263.0,15033.0
PBR(배),3.13,3.88,6.27,4.52,4.06,3.53,3.15,2.78
현금DPS(원),200.0,250.0,400.0,680.0,0.0,175.0,212.0,231.0
현금배당수익률,0.69,0.63,0.51,1.01,0.0,0.42,0.51,0.55
현금배당성향(%),53.79,18.4,15.04,25.03,0.0,0.14,0.13,0.12
발행주식수(보통주),97475107.0,97475107.0,97475107.0,97475107.0,97475107.0,,,
