주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7290.0,6900.0,7983.0,7928.0,8015.0,,,
영업이익,321.0,246.0,469.0,352.0,189.0,,,
영업이익(발표기준),321.0,246.0,469.0,352.0,189.0,,,
세전계속사업이익,178.0,65.0,244.0,320.0,87.0,,,
당기순이익,81.0,43.0,169.0,255.0,75.0,,,
당기순이익(지배),85.0,43.0,169.0,253.0,75.0,,,
당기순이익(비지배),-4.0,0.0,0.0,2.0,0.0,,,
자산총계,7148.0,7207.0,7482.0,7963.0,8209.0,,,
부채총계,5584.0,5611.0,5713.0,5016.0,5313.0,,,
자본총계,1565.0,1597.0,1769.0,2947.0,2895.0,,,
자본총계(지배),1496.0,1528.0,1688.0,2865.0,2882.0,,,
자본총계(비지배),69.0,68.0,80.0,82.0,13.0,,,
자본금,107.0,107.0,119.0,146.0,146.0,,,
영업활동현금흐름,518.0,546.0,649.0,354.0,549.0,,,
투자활동현금흐름,-292.0,-331.0,-406.0,-496.0,-256.0,,,
재무활동현금흐름,-193.0,-204.0,-180.0,90.0,-313.0,,,
CAPEX,229.0,272.0,323.0,481.0,306.0,,,
FCF,289.0,274.0,326.0,-127.0,243.0,,,
이자발생부채,3395.0,3398.0,3362.0,2657.0,2881.0,,,
영업이익률,4.4,3.57,5.87,4.43,2.36,,,
순이익률,1.11,0.62,2.12,3.21,0.93,,,
ROE(%),5.63,2.84,10.49,11.11,2.59,,,
ROA(%),1.16,0.6,2.3,3.3,0.92,,,
부채비율,356.83,351.43,323.04,170.22,183.54,,,
자본유보율,1714.68,1744.77,2029.94,2191.48,2203.62,,,
EPS(원),359.0,181.0,708.0,927.0,256.0,,,
PER(배),,,,19.36,60.36,,,
BPS(원),6280.0,6415.0,7086.0,10803.0,10870.0,,,
PBR(배),0.0,0.0,0.0,1.66,1.42,,,
현금DPS(원),0.0,0.0,0.0,150.0,150.0,,,
현금배당수익률,,,,0.84,0.97,,,
현금배당성향(%),0.0,0.0,0.0,15.73,53.37,,,
발행주식수(보통주),13150240.0,13150240.0,15504900.0,29116822.0,29116822.0,,,
