주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5008.0,4855.0,4961.0,4445.0,3914.0,,,
영업이익,-77.0,109.0,159.0,154.0,81.0,,,
영업이익(발표기준),-77.0,3.0,159.0,154.0,81.0,,,
세전계속사업이익,-241.0,0.0,-151.0,236.0,51.0,,,
당기순이익,-200.0,-158.0,-1102.0,145.0,15.0,,,
당기순이익(지배),-190.0,-151.0,-1095.0,145.0,15.0,,,
당기순이익(비지배),-10.0,-7.0,-7.0,0.0,0.0,,,
자산총계,5437.0,5510.0,3764.0,2861.0,2787.0,,,
부채총계,3380.0,3620.0,2904.0,1852.0,1778.0,,,
자본총계,2057.0,1890.0,860.0,1009.0,1009.0,,,
자본총계(지배),2042.0,1879.0,856.0,1005.0,1006.0,,,
자본총계(비지배),15.0,11.0,4.0,3.0,3.0,,,
자본금,180.0,190.0,223.0,223.0,223.0,,,
영업활동현금흐름,-292.0,-214.0,300.0,-353.0,-12.0,,,
투자활동현금흐름,122.0,43.0,220.0,880.0,3.0,,,
재무활동현금흐름,151.0,91.0,-477.0,-543.0,10.0,,,
CAPEX,229.0,88.0,40.0,38.0,28.0,,,
FCF,-522.0,-303.0,261.0,-391.0,-40.0,,,
이자발생부채,2553.0,2798.0,1682.0,1171.0,1284.0,,,
영업이익률,-1.55,2.24,3.21,3.45,2.07,,,
순이익률,-3.98,-3.26,-22.21,3.26,0.38,,,
ROE(%),-8.85,-7.71,-80.07,15.57,1.52,,,
ROA(%),-3.66,-2.89,-23.77,4.37,0.53,,,
부채비율,164.27,191.48,337.61,183.63,176.16,,,
자본유보율,1033.31,876.63,259.87,321.69,331.36,,,
EPS(원),-949.0,-756.0,-5363.0,649.0,69.0,,,
PER(배),-3.48,-3.51,-0.41,3.8,27.58,,,
BPS(원),10946.0,10073.0,4079.0,4787.0,4791.0,,,
PBR(배),0.3,0.26,0.53,0.51,0.39,,,
현금DPS(원),45.0,48.0,0.0,,,,,
현금배당수익률,1.36,1.79,0.0,,,,,
현금배당성향(%),-4.39,-5.84,0.0,0.0,0.0,,,
발행주식수(보통주),20000000.0,20000000.0,22342500.0,22342500.0,22342500.0,,,
