주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4792.0,4147.0,4437.0,4224.0,5051.0,,,
영업이익,54.0,43.0,98.0,72.0,10.0,,,
영업이익(발표기준),54.0,43.0,98.0,72.0,10.0,,,
세전계속사업이익,35.0,21.0,66.0,26.0,50.0,,,
당기순이익,34.0,14.0,35.0,21.0,16.0,,,
당기순이익(지배),35.0,14.0,35.0,20.0,7.0,,,
당기순이익(비지배),-1.0,0.0,0.0,1.0,9.0,,,
자산총계,2227.0,2109.0,2145.0,2232.0,2219.0,,,
부채총계,1483.0,1342.0,1333.0,1409.0,1416.0,,,
자본총계,744.0,767.0,812.0,823.0,803.0,,,
자본총계(지배),738.0,752.0,788.0,803.0,803.0,,,
자본총계(비지배),5.0,15.0,24.0,20.0,,,,
자본금,354.0,354.0,354.0,354.0,354.0,,,
영업활동현금흐름,210.0,-16.0,184.0,118.0,-40.0,,,
투자활동현금흐름,-189.0,57.0,-195.0,34.0,27.0,,,
재무활동현금흐름,-16.0,-33.0,6.0,-145.0,12.0,,,
CAPEX,85.0,31.0,116.0,48.0,19.0,,,
FCF,125.0,-47.0,68.0,70.0,-59.0,,,
이자발생부채,696.0,663.0,669.0,525.0,400.0,,,
영업이익률,1.13,1.03,2.22,1.71,0.19,,,
순이익률,0.72,0.33,0.79,0.5,0.31,,,
ROE(%),4.81,1.85,4.61,2.53,0.85,,,
ROA(%),1.57,0.62,1.65,0.97,0.7,,,
부채비율,199.44,174.91,164.15,171.13,176.28,,,
자본유보율,108.53,112.04,121.94,127.11,127.99,,,
EPS(원),49.0,20.0,50.0,28.0,10.0,,,
PER(배),13.8,37.86,49.03,44.71,111.0,,,
BPS(원),1044.0,1063.0,1114.0,1135.0,1136.0,,,
PBR(배),0.65,0.7,2.21,1.12,0.95,,,
현금DPS(원),0.0,0.0,0.0,,,,,
현금배당수익률,0.0,0.0,0.0,,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),68107171.0,68107171.0,68107171.0,68107171.0,68107171.0,,,
