주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1676.0,1501.0,1429.0,1402.0,1377.0,,,
영업이익,-12.0,93.0,97.0,101.0,76.0,,,
영업이익(발표기준),-12.0,93.0,97.0,101.0,76.0,,,
세전계속사업이익,-56.0,40.0,65.0,71.0,36.0,,,
당기순이익,-48.0,32.0,51.0,57.0,29.0,,,
당기순이익(지배),-51.0,28.0,47.0,56.0,27.0,,,
당기순이익(비지배),4.0,4.0,4.0,1.0,2.0,,,
자산총계,1734.0,1683.0,1623.0,1662.0,1679.0,,,
부채총계,1185.0,1109.0,905.0,908.0,925.0,,,
자본총계,549.0,574.0,718.0,753.0,754.0,,,
자본총계(지배),515.0,537.0,695.0,729.0,732.0,,,
자본총계(비지배),34.0,37.0,23.0,24.0,21.0,,,
자본금,139.0,139.0,189.0,189.0,189.0,,,
영업활동현금흐름,189.0,85.0,45.0,76.0,117.0,,,
투자활동현금흐름,-58.0,4.0,28.0,-41.0,-129.0,,,
재무활동현금흐름,-120.0,-102.0,-59.0,-34.0,25.0,,,
CAPEX,29.0,37.0,25.0,30.0,99.0,,,
FCF,159.0,48.0,20.0,46.0,18.0,,,
이자발생부채,946.0,858.0,706.0,693.0,732.0,,,
영업이익률,-0.71,6.22,6.76,7.2,5.52,,,
순이익률,-2.84,2.12,3.6,4.08,2.09,,,
ROE(%),-9.42,5.34,7.69,7.87,3.69,,,
ROA(%),-2.57,1.86,3.12,3.48,1.73,,,
부채비율,215.83,193.08,126.12,120.56,122.65,,,
자본유보율,277.55,292.76,272.18,294.91,301.37,,,
EPS(원),-337.0,184.0,276.0,297.0,143.0,,,
PER(배),-5.34,14.64,16.22,14.33,19.99,,,
BPS(원),3372.0,3514.0,3678.0,3907.0,3949.0,,,
PBR(배),0.53,0.77,1.22,1.09,0.72,,,
현금DPS(원),45.0,45.0,60.0,70.0,70.0,,,
현금배당수익률,2.53,1.69,1.34,1.65,2.46,,,
현금배당성향(%),-13.51,24.71,23.95,23.32,48.2,,,
발행주식수(보통주),15283277.0,15283277.0,18897307.0,18897307.0,18897307.0,,,
