주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3491.0,3856.0,4793.0,4080.0,5013.0,5283.0,5547.0,
영업이익,161.0,128.0,138.0,196.0,197.0,210.0,223.0,
영업이익(발표기준),161.0,128.0,138.0,196.0,197.0,,,
세전계속사업이익,165.0,132.0,158.0,207.0,196.0,,,
당기순이익,124.0,95.0,116.0,149.0,141.0,,,
당기순이익(지배),120.0,97.0,116.0,149.0,141.0,161.0,172.0,
당기순이익(비지배),5.0,-1.0,,,0.0,,,
자산총계,4085.0,3984.0,4828.0,5071.0,5911.0,,,
부채총계,2869.0,2731.0,3479.0,3610.0,4342.0,,,
자본총계,1217.0,1254.0,1349.0,1461.0,1569.0,,,
자본총계(지배),1209.0,1254.0,1349.0,1461.0,1569.0,,,
자본총계(비지배),7.0,,,,0.0,,,
자본금,176.0,176.0,176.0,176.0,176.0,,,
영업활동현금흐름,70.0,67.0,179.0,136.0,515.0,,,
투자활동현금흐름,68.0,114.0,-55.0,-140.0,-152.0,,,
재무활동현금흐름,-27.0,-26.0,-29.0,-38.0,-36.0,,,
CAPEX,14.0,14.0,22.0,17.0,26.0,,,
FCF,56.0,52.0,157.0,119.0,490.0,,,
이자발생부채,127.0,38.0,106.0,47.0,47.0,,,
영업이익률,4.62,3.33,2.88,4.8,3.93,3.98,4.02,
순이익률,3.56,2.47,2.42,3.66,2.81,,,
ROE(%),10.23,7.85,8.91,10.64,9.3,,,
ROA(%),3.22,2.36,2.63,3.02,2.56,,,
부채비율,235.81,217.78,257.86,247.12,276.7,,,
자본유보율,643.62,667.87,719.89,786.88,851.67,,,
EPS(원),722.0,584.0,700.0,902.0,850.0,972.0,1038.0,
PER(배),10.72,13.17,12.57,9.06,12.11,8.13,7.61,
BPS(원),7460.0,7736.0,8325.0,9013.0,9679.0,,,
PBR(배),1.04,0.99,1.06,0.91,1.06,,,
현금DPS(원),200.0,200.0,200.0,250.0,250.0,,,
현금배당수익률,2.58,2.6,2.27,3.06,2.43,,,
현금배당성향(%),27.1,33.52,27.94,27.11,28.77,,,
발행주식수(보통주),16567409.0,16567409.0,16567409.0,16567409.0,16567409.0,,,
