주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5552.0,5498.0,6597.0,7222.0,6945.0,7139.0,7395.0,7620.0
영업이익,524.0,280.0,-53.0,124.0,204.0,279.0,309.0,490.0
영업이익(발표기준),524.0,280.0,-53.0,124.0,204.0,,,
세전계속사업이익,531.0,323.0,-21.0,142.0,181.0,,,
당기순이익,404.0,242.0,-98.0,3.0,10.0,302.0,339.0,
당기순이익(지배),367.0,206.0,-126.0,-29.0,-10.0,200.0,230.0,250.0
당기순이익(비지배),37.0,36.0,29.0,32.0,20.0,,,
자산총계,4457.0,5238.0,5873.0,5609.0,5538.0,,,
부채총계,2083.0,2520.0,3233.0,3120.0,3249.0,,,
자본총계,2374.0,2718.0,2640.0,2489.0,2289.0,,,
자본총계(지배),2192.0,2496.0,2239.0,2074.0,1477.0,,,
자본총계(비지배),182.0,222.0,400.0,416.0,812.0,,,
자본금,104.0,104.0,104.0,104.0,104.0,,,
영업활동현금흐름,629.0,84.0,-202.0,280.0,512.0,,,
투자활동현금흐름,-134.0,-600.0,-462.0,-50.0,-336.0,,,
재무활동현금흐름,-282.0,293.0,623.0,-109.0,12.0,,,
CAPEX,208.0,377.0,426.0,364.0,329.0,,,
FCF,420.0,-293.0,-629.0,-84.0,183.0,,,
이자발생부채,497.0,350.0,686.0,580.0,584.0,,,
영업이익률,9.43,5.09,-0.81,1.72,2.93,3.91,4.18,6.43
순이익률,7.27,4.41,-1.48,0.04,0.14,4.23,4.58,
ROE(%),18.15,8.81,-5.34,-1.35,-0.56,,,
ROA(%),9.22,5.0,-1.76,0.05,0.18,,,
부채비율,87.73,92.72,122.47,125.32,141.97,,,
자본유보율,2261.46,2443.78,2322.52,2300.12,2159.15,,,
EPS(원),1759.0,990.0,-606.0,-139.0,-48.0,959.0,1103.0,1199.0
PER(배),13.39,14.8,-18.32,-62.4,-164.48,5.2,4.52,4.16
BPS(원),10511.0,11967.0,10737.0,9942.0,7082.0,,,
PBR(배),2.24,1.22,1.03,0.88,1.11,,,
현금DPS(원),50.0,0.0,0.0,,,,,
현금배당수익률,0.21,0.0,0.0,,,,,
현금배당성향(%),2.84,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),20856819.0,20856819.0,20856819.0,20856819.0,20856819.0,,,
