주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1817.0,1861.0,1463.0,1669.0,1436.0,,,
영업이익,-10.0,-51.0,7.0,15.0,21.0,,,
영업이익(발표기준),-10.0,-51.0,7.0,15.0,21.0,,,
세전계속사업이익,27.0,-34.0,20.0,43.0,4.0,,,
당기순이익,22.0,-34.0,18.0,40.0,9.0,,,
당기순이익(지배),23.0,-34.0,17.0,41.0,9.0,,,
당기순이익(비지배),-1.0,0.0,0.0,0.0,0.0,,,
자산총계,1198.0,1169.0,1078.0,1303.0,1067.0,,,
부채총계,640.0,658.0,538.0,732.0,483.0,,,
자본총계,558.0,510.0,540.0,571.0,583.0,,,
자본총계(지배),550.0,503.0,533.0,564.0,576.0,,,
자본총계(비지배),8.0,8.0,8.0,8.0,8.0,,,
자본금,159.0,159.0,159.0,159.0,159.0,,,
영업활동현금흐름,-60.0,123.0,-51.0,113.0,31.0,,,
투자활동현금흐름,48.0,-74.0,59.0,-21.0,-84.0,,,
재무활동현금흐름,0.0,-14.0,21.0,-16.0,-9.0,,,
CAPEX,5.0,50.0,5.0,5.0,6.0,,,
FCF,-65.0,73.0,-56.0,108.0,25.0,,,
이자발생부채,24.0,20.0,40.0,27.0,18.0,,,
영업이익률,-0.57,-2.77,0.48,0.91,1.48,,,
순이익률,1.2,-1.82,1.2,2.42,0.6,,,
ROE(%),4.15,-6.4,3.38,7.41,1.52,,,
ROA(%),1.83,-2.87,1.56,3.39,0.73,,,
부채비율,114.78,129.01,99.53,128.11,82.83,,,
자본유보율,240.08,210.08,228.87,248.63,256.46,,,
EPS(원),62.0,-93.0,48.0,112.0,24.0,,,
PER(배),16.57,-13.42,43.64,11.49,44.6,,,
BPS(원),1515.0,1384.0,1467.0,1552.0,1586.0,,,
PBR(배),0.68,0.9,1.43,0.83,0.67,,,
현금DPS(원),26.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,2.54,0.0,0.0,0.0,0.0,,,
현금배당성향(%),42.15,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),36312198.0,36312198.0,36312198.0,36312198.0,36312198.0,,,
