주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5812.0,6032.0,5835.0,5854.0,6101.0,,,
영업이익,59.0,65.0,54.0,-130.0,172.0,,,
영업이익(발표기준),59.0,65.0,54.0,-130.0,172.0,,,
세전계속사업이익,-1.0,45.0,50.0,-182.0,135.0,,,
당기순이익,-10.0,50.0,35.0,-180.0,99.0,,,
당기순이익(지배),-11.0,49.0,33.0,-179.0,96.0,,,
당기순이익(비지배),1.0,1.0,2.0,-1.0,2.0,,,
자산총계,5778.0,7070.0,6883.0,6672.0,7306.0,,,
부채총계,3519.0,4766.0,4552.0,4521.0,5117.0,,,
자본총계,2259.0,2304.0,2331.0,2151.0,2189.0,,,
자본총계(지배),2207.0,2251.0,2278.0,2100.0,2133.0,,,
자본총계(비지배),53.0,53.0,53.0,52.0,56.0,,,
자본금,237.0,237.0,237.0,237.0,237.0,,,
영업활동현금흐름,343.0,-295.0,154.0,3.0,106.0,,,
투자활동현금흐름,-143.0,-252.0,-190.0,-114.0,-191.0,,,
재무활동현금흐름,-139.0,550.0,35.0,70.0,102.0,,,
CAPEX,160.0,284.0,177.0,133.0,147.0,,,
FCF,183.0,-579.0,-23.0,-129.0,-40.0,,,
이자발생부채,1626.0,2264.0,2405.0,2605.0,2843.0,,,
영업이익률,1.02,1.07,0.93,-2.22,2.82,,,
순이익률,-0.17,0.83,0.61,-3.07,1.62,,,
ROE(%),-0.49,2.21,1.47,-8.19,4.54,,,
ROA(%),-0.17,0.78,0.51,-2.65,1.41,,,
부채비율,155.75,206.87,195.25,210.12,233.78,,,
자본유보율,858.43,871.52,876.32,801.21,828.21,,,
EPS(원),-46.0,207.0,141.0,-755.0,405.0,,,
PER(배),-131.69,47.54,65.25,-9.47,23.68,,,
BPS(원),10646.0,10861.0,10989.0,10130.0,10292.0,,,
PBR(배),0.56,0.91,0.83,0.71,0.93,,,
현금DPS(원),50.0,60.0,50.0,40.0,60.0,,,
현금배당수익률,0.83,0.61,0.55,0.56,0.63,,,
현금배당성향(%),-95.87,25.3,31.08,-4.63,12.93,,,
발행주식수(보통주),23728210.0,23728210.0,23728210.0,23728210.0,23728210.0,,,
