주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,13276.0,11594.0,10875.0,10581.0,12213.0,,,
영업이익,73.0,68.0,904.0,871.0,974.0,,,
영업이익(발표기준),73.0,68.0,904.0,871.0,974.0,,,
세전계속사업이익,289.0,202.0,986.0,1006.0,-89.0,,,
당기순이익,200.0,149.0,780.0,779.0,-72.0,,,
당기순이익(지배),127.0,51.0,437.0,459.0,129.0,,,
당기순이익(비지배),73.0,98.0,344.0,320.0,-201.0,,,
자산총계,13774.0,13797.0,14071.0,14940.0,14888.0,,,
부채총계,2418.0,2503.0,2051.0,2200.0,2300.0,,,
자본총계,11356.0,11294.0,12020.0,12740.0,12588.0,,,
자본총계(지배),6627.0,6559.0,7048.0,7494.0,7601.0,,,
자본총계(비지배),4729.0,4734.0,4973.0,5246.0,4987.0,,,
자본금,185.0,185.0,185.0,185.0,185.0,,,
영업활동현금흐름,847.0,392.0,2016.0,1150.0,1506.0,,,
투자활동현금흐름,-1147.0,-480.0,-1582.0,-985.0,-931.0,,,
재무활동현금흐름,-344.0,-45.0,-234.0,-72.0,-79.0,,,
CAPEX,290.0,192.0,385.0,170.0,179.0,,,
FCF,558.0,200.0,1631.0,980.0,1327.0,,,
이자발생부채,103.0,154.0,13.0,33.0,47.0,,,
영업이익률,0.55,0.59,8.31,8.23,7.97,,,
순이익률,1.5,1.28,7.18,7.36,-0.59,,,
ROE(%),1.93,0.77,6.42,6.31,1.7,,,
ROA(%),1.44,1.08,5.6,5.37,-0.49,,,
부채비율,21.3,22.17,17.06,17.27,18.27,,,
자본유보율,2566.71,2519.03,2796.07,3034.76,3092.65,,,
EPS(원),685.0,276.0,2365.0,2483.0,697.0,,,
PER(배),11.54,35.7,5.26,4.93,21.3,,,
BPS(원),43329.0,42884.0,46076.0,48994.0,49695.0,,,
PBR(배),0.18,0.23,0.27,0.25,0.3,,,
현금DPS(원),180.0,180.0,180.0,180.0,250.0,,,
현금배당수익률,0.46,0.37,0.29,0.29,0.34,,,
현금배당성향(%),21.75,54.07,6.3,6.0,29.71,,,
발행주식수(보통주),18476380.0,18476380.0,18476380.0,18476380.0,18476380.0,,,
