주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2286927.0,2062060.0,2006535.0,2018667.0,2395754.0,2515145.0,2598827.0,2671456.0
영업이익,367850.0,250251.0,264134.0,292407.0,536450.0,650675.0,662061.0,664998.0
영업이익(발표기준),367850.0,250251.0,264134.0,292407.0,536450.0,,,
세전계속사업이익,383643.0,278750.0,259610.0,307137.0,561960.0,673097.0,687606.0,702496.0
당기순이익,304748.0,233944.0,190601.0,227261.0,421867.0,490662.0,502495.0,512446.0
당기순이익(지배),298212.0,230825.0,186946.0,224157.0,413446.0,484644.0,496166.0,505727.0
당기순이익(비지배),6535.0,3119.0,3655.0,3104.0,8422.0,,,
자산총계,2140750.0,2304230.0,2421795.0,2621743.0,3017521.0,3461694.0,3864187.0,4279394.0
부채총계,640590.0,623348.0,631197.0,692113.0,872607.0,903730.0,924002.0,953938.0
자본총계,1500160.0,1680882.0,1790598.0,1929630.0,2144914.0,2553264.0,2931381.0,3319787.0
자본총계(지배),1444426.0,1621817.0,1728768.0,1864243.0,2072134.0,2478501.0,2846573.0,3228266.0
자본총계(비지배),55734.0,59065.0,61830.0,65387.0,72780.0,,,
자본금,8975.0,8975.0,8975.0,8975.0,8975.0,8967.0,8967.0,8967.0
영업활동현금흐름,467074.0,369754.0,400618.0,473856.0,621620.0,726862.0,777597.0,810002.0
투자활동현금흐름,-447470.0,-328064.0,-271678.0,-296587.0,-493852.0,-391163.0,-385422.0,-382597.0
재무활동현금흐름,-41370.0,-30571.0,-65735.0,-86695.0,-125609.0,-83212.0,-117238.0,-126433.0
CAPEX,231576.0,220429.0,258802.0,241430.0,427922.0,357884.0,352448.0,351090.0
FCF,235499.0,149324.0,141815.0,232427.0,193698.0,364918.0,413009.0,465017.0
이자발생부채,111605.0,112655.0,128740.0,152824.0,188140.0,,,
영업이익률,16.09,12.14,13.16,14.49,22.39,25.87,25.47,24.89
순이익률,13.33,11.34,9.5,11.26,17.61,19.51,19.34,19.18
ROE(%),22.8,15.06,11.16,12.48,21.01,21.3,18.63,16.65
ROA(%),15.43,10.53,8.07,9.01,14.96,15.15,13.72,12.58
부채비율,42.7,37.09,35.25,35.87,40.68,35.4,31.52,28.73
자본유보율,17047.55,19379.47,21117.88,22004.14,24536.12,,,
EPS(원),3506.0,2713.0,2198.0,2735.0,5421.0,6615.0,6775.0,6906.0
PER(배),7.83,9.78,11.47,13.18,9.4,7.32,7.15,7.02
BPS(원),19161.0,21664.0,23715.0,26636.0,30427.0,36488.0,41907.0,47526.0
PBR(배),1.43,1.23,1.06,1.35,1.67,1.33,1.16,1.02
현금DPS(원),286.0,400.0,420.0,570.0,850.0,1444.0,1521.0,1576.0
현금배당수익률,1.04,1.51,1.67,1.58,1.67,2.98,3.14,3.25
현금배당성향(%),7.23,13.0,16.42,17.81,14.09,0.19,0.2,0.2
발행주식수(보통주),7364966850.0,7364966850.0,7364966850.0,7033966850.0,6454924700.0,,,
