주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,72054.0,69005.0,46143.0,39959.0,44082.0,45747.0,44055.0,44840.0
영업이익,1089.0,870.0,317.0,111.0,937.0,869.0,995.0,1035.0
영업이익(발표기준),1089.0,870.0,357.0,111.0,937.0,,,
세전계속사업이익,542.0,490.0,50.0,-338.0,1230.0,1916.0,1468.0,1515.0
당기순이익,338.0,409.0,1.0,-379.0,868.0,1435.0,1083.0,1117.0
당기순이익(지배),374.0,410.0,100.0,-265.0,844.0,1420.0,1083.0,1117.0
당기순이익(비지배),-35.0,-1.0,-99.0,-114.0,23.0,,,
자산총계,36297.0,36582.0,35098.0,35442.0,34601.0,34195.0,35165.0,36290.0
부채총계,24084.0,24114.0,22738.0,23610.0,22091.0,20353.0,20378.0,20523.0
자본총계,12213.0,12468.0,12360.0,11832.0,12510.0,13842.0,14787.0,15767.0
자본총계(지배),11087.0,11410.0,11504.0,11089.0,11743.0,,,
자본총계(비지배),1127.0,1057.0,856.0,743.0,767.0,,,
자본금,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0
영업활동현금흐름,475.0,422.0,1843.0,282.0,-1290.0,4420.0,910.0,887.0
투자활동현금흐름,-941.0,-1742.0,-551.0,-105.0,1942.0,-1114.0,-341.0,-363.0
재무활동현금흐름,424.0,1673.0,-614.0,-167.0,-460.0,-1756.0,-137.0,-137.0
CAPEX,789.0,812.0,411.0,457.0,579.0,498.0,501.0,501.0
FCF,-315.0,-390.0,1432.0,-175.0,-1868.0,7529.0,394.0,371.0
이자발생부채,14820.0,16848.0,16497.0,16632.0,16113.0,,,
영업이익률,1.51,1.26,0.69,0.28,2.13,1.9,2.26,2.31
순이익률,0.47,0.59,0.0,-0.95,1.97,3.14,2.46,2.49
ROE(%),3.44,3.65,0.87,-2.35,7.39,,,
ROA(%),0.95,1.12,0.0,-1.08,2.48,4.17,3.12,3.13
부채비율,197.19,193.41,183.96,199.53,176.58,147.04,137.81,130.16
자본유보율,3240.44,3321.15,3314.34,3193.59,3403.22,,,
EPS(원),5446.0,5981.0,1454.0,-3869.0,12306.0,20700.0,15787.0,16283.0
PER(배),12.27,11.55,42.22,-16.21,4.62,3.13,4.1,3.98
BPS(원),191754.0,197350.0,198973.0,191790.0,203112.0,,,
PBR(배),0.35,0.35,0.31,0.33,0.28,,,
현금DPS(원),2000.0,2000.0,2600.0,2000.0,2000.0,2000.0,2000.0,2000.0
현금배당수익률,2.99,2.89,4.23,3.19,3.51,3.09,3.09,3.09
현금배당성향(%),30.95,28.18,150.7,-43.57,13.7,0.1,0.13,0.12
발행주식수(보통주),6860000.0,6860000.0,6860000.0,6860000.0,6860000.0,,,
