주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1508.0,1635.0,1773.0,1814.0,1783.0,1569.0,,
영업이익,-21.0,-1.0,31.0,10.0,-2.0,-5.0,,
영업이익(발표기준),-21.0,-1.0,31.0,10.0,-2.0,,,
세전계속사업이익,-27.0,-29.0,20.0,207.0,42.0,13.0,,
당기순이익,-43.0,-35.0,22.0,211.0,41.0,14.0,,
당기순이익(지배),-43.0,-35.0,22.0,211.0,42.0,14.0,,
당기순이익(비지배),,,,0.0,0.0,,,
자산총계,3240.0,3346.0,3625.0,6364.0,6541.0,6394.0,,
부채총계,706.0,849.0,836.0,1327.0,1521.0,1360.0,,
자본총계,2534.0,2497.0,2789.0,5038.0,5020.0,5034.0,,
자본총계(지배),2534.0,2497.0,2789.0,5030.0,5017.0,5032.0,,
자본총계(비지배),,,,7.0,3.0,,,
자본금,300.0,300.0,360.0,360.0,360.0,360.0,,
영업활동현금흐름,-63.0,-66.0,139.0,23.0,67.0,70.0,,
투자활동현금흐름,-194.0,94.0,-132.0,-190.0,124.0,-2.0,,
재무활동현금흐름,5.0,-26.0,238.0,-67.0,-181.0,-54.0,,
CAPEX,124.0,117.0,36.0,94.0,286.0,30.0,,
FCF,-187.0,-183.0,103.0,-71.0,-219.0,,,
이자발생부채,438.0,417.0,364.0,359.0,621.0,,,
영업이익률,-1.41,-0.06,1.73,0.54,-0.13,-0.33,,
순이익률,-2.82,-2.16,1.25,11.64,2.31,0.91,,
ROE(%),-1.67,-1.4,0.84,5.41,0.83,0.29,,
ROA(%),-1.31,-1.07,0.64,4.23,0.64,0.22,,
부채비율,27.85,33.99,29.95,26.34,30.31,27.01,,
자본유보율,744.74,732.44,677.51,730.33,741.64,,,
EPS(원),-72.0,-60.0,38.0,303.0,60.0,20.0,,
PER(배),-22.87,-31.82,84.97,10.49,43.98,129.5,,
BPS(원),4306.0,4243.0,4028.0,7313.0,7498.0,7587.0,,
PBR(배),0.38,0.45,0.79,0.43,0.35,0.35,,
현금DPS(원),0.0,0.0,30.0,10.0,,0.0,,
현금배당수익률,0.0,0.0,0.94,0.31,,0.0,,
현금배당성향(%),0.0,0.0,93.65,3.25,0.0,,,
발행주식수(보통주),58855502.0,58855502.0,69751600.0,69751600.0,69751600.0,,,
