주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,36628.0,28243.0,30291.0,31851.0,36536.0,36340.0,37492.0,38626.0
영업이익,218.0,78.0,421.0,607.0,725.0,751.0,1014.0,1140.0
영업이익(발표기준),218.0,69.0,421.0,607.0,725.0,,,
세전계속사업이익,-489.0,50.0,-405.0,56.0,165.0,343.0,616.0,762.0
당기순이익,-760.0,214.0,-254.0,61.0,152.0,174.0,508.0,622.0
당기순이익(지배),-756.0,226.0,-254.0,61.0,152.0,182.0,542.0,666.0
당기순이익(비지배),-4.0,-13.0,0.0,,,,,
자산총계,24400.0,22181.0,19797.0,20837.0,22634.0,22292.0,22970.0,24008.0
부채총계,20465.0,17136.0,15420.0,16475.0,17980.0,17730.0,17910.0,18326.0
자본총계,3934.0,5044.0,4376.0,4362.0,4654.0,4562.0,5060.0,5683.0
자본총계(지배),3737.0,4850.0,4376.0,4362.0,4654.0,4520.0,5030.0,5620.0
자본총계(비지배),198.0,194.0,,,,,,
자본금,4188.0,1058.0,1058.0,1061.0,1277.0,1278.0,1278.0,1278.0
영업활동현금흐름,218.0,-573.0,1882.0,979.0,385.0,736.0,1030.0,1319.0
투자활동현금흐름,595.0,658.0,495.0,-649.0,-525.0,-708.0,-712.0,-676.0
재무활동현금흐름,-921.0,-713.0,-2064.0,-294.0,432.0,58.0,-79.0,32.0
CAPEX,316.0,485.0,708.0,689.0,451.0,499.0,519.0,538.0
FCF,-98.0,-1058.0,1174.0,289.0,-66.0,25.0,334.0,632.0
이자발생부채,9448.0,7841.0,5837.0,5867.0,6538.0,,,
영업이익률,0.6,0.28,1.39,1.91,1.98,2.07,2.7,2.95
순이익률,-2.08,0.76,-0.84,0.19,0.42,0.48,1.36,1.61
ROE(%),-18.93,5.27,-5.51,1.41,3.38,3.98,11.36,12.52
ROA(%),-2.92,0.92,-1.21,0.3,0.7,0.77,2.25,2.65
부채비율,520.15,339.7,352.37,377.68,386.31,388.66,353.92,322.46
자본유보율,-8.56,366.33,326.37,320.4,259.4,,,
EPS(원),-4277.0,1114.0,-1202.0,290.0,659.0,715.0,2126.0,2611.0
PER(배),-3.65,6.02,-11.81,38.66,14.84,11.13,3.74,3.05
BPS(원),21163.0,22957.0,20775.0,20735.0,18349.0,17819.0,19830.0,22156.0
PBR(배),0.74,0.29,0.68,0.54,0.53,0.45,0.4,0.36
현금DPS(원),0.0,0.0,0.0,150.0,150.0,175.0,175.0,175.0
현금배당수익률,0.0,0.0,0.0,1.34,1.53,2.2,2.2,2.2
현금배당성향(%),0.0,67.32,-29.99,41.86,25.05,0.24,0.08,0.07
발행주식수(보통주),16438510.0,16438510.0,16438510.0,16570088.0,25210438.0,,,
