주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,24012.0,27700.0,22620.0,25538.0,33874.0,,,
영업이익,137.0,234.0,289.0,364.0,480.0,,,
영업이익(발표기준),137.0,234.0,289.0,364.0,480.0,,,
세전계속사업이익,191.0,93.0,-451.0,186.0,214.0,,,
당기순이익,196.0,70.0,-467.0,161.0,225.0,,,
당기순이익(지배),191.0,72.0,-467.0,156.0,212.0,,,
당기순이익(비지배),5.0,-3.0,0.0,5.0,13.0,,,
자산총계,7003.0,8566.0,8007.0,13264.0,13979.0,,,
부채총계,4436.0,6049.0,5980.0,9722.0,10102.0,,,
자본총계,2567.0,2517.0,2027.0,3543.0,3877.0,,,
자본총계(지배),2522.0,2506.0,2018.0,3126.0,3674.0,,,
자본총계(비지배),45.0,11.0,9.0,417.0,202.0,,,
자본금,563.0,563.0,563.0,2063.0,2063.0,,,
영업활동현금흐름,472.0,-1016.0,-14.0,734.0,818.0,,,
투자활동현금흐름,-743.0,-331.0,78.0,-1582.0,-1314.0,,,
재무활동현금흐름,97.0,1030.0,0.0,802.0,775.0,,,
CAPEX,505.0,278.0,96.0,46.0,89.0,,,
FCF,-33.0,-1294.0,-111.0,687.0,730.0,,,
이자발생부채,2158.0,3311.0,3445.0,5068.0,5990.0,,,
영업이익률,0.57,0.84,1.28,1.43,1.42,,,
순이익률,0.82,0.25,-2.07,0.63,0.66,,,
ROE(%),7.82,2.87,-20.64,6.07,6.22,,,
ROA(%),2.13,0.89,-5.64,1.51,1.65,,,
부채비율,172.84,240.32,294.98,274.42,260.58,,,
자본유보율,372.49,377.25,288.77,57.58,82.71,,,
EPS(원),575.0,218.0,-1409.0,301.0,256.0,,,
PER(배),10.95,27.94,-2.77,10.29,10.9,,,
BPS(원),7620.0,7572.0,6098.0,3789.0,4454.0,,,
PBR(배),0.83,0.8,0.64,0.82,0.63,,,
현금DPS(원),85.0,85.0,0.0,0.0,25.0,,,
현금배당수익률,1.35,1.4,0.0,0.0,0.89,,,
현금배당성향(%),14.75,39.0,0.0,0.0,9.75,,,
발행주식수(보통주),33134683.0,33134683.0,33134683.0,82533764.0,82533764.0,,,
