주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,9161.0,3286.0,2562.0,2478.0,2572.0,,,
영업이익,-48.0,68.0,-110.0,126.0,128.0,,,
영업이익(발표기준),-48.0,68.0,-110.0,126.0,128.0,,,
세전계속사업이익,-244.0,-133.0,-659.0,65.0,35.0,,,
당기순이익,-231.0,-114.0,-567.0,55.0,20.0,,,
당기순이익(지배),-131.0,-116.0,-532.0,52.0,18.0,,,
당기순이익(비지배),-101.0,2.0,-34.0,4.0,1.0,,,
자산총계,2982.0,2875.0,2450.0,2236.0,2123.0,,,
부채총계,1872.0,1886.0,1783.0,1310.0,1191.0,,,
자본총계,1110.0,989.0,667.0,926.0,932.0,,,
자본총계(지배),1033.0,909.0,620.0,877.0,881.0,,,
자본총계(비지배),76.0,80.0,47.0,49.0,51.0,,,
자본금,140.0,140.0,140.0,237.0,237.0,,,
영업활동현금흐름,-539.0,125.0,124.0,66.0,63.0,,,
투자활동현금흐름,-158.0,-115.0,12.0,83.0,120.0,,,
재무활동현금흐름,659.0,-15.0,-66.0,-196.0,-151.0,,,
CAPEX,96.0,109.0,14.0,10.0,5.0,,,
FCF,-636.0,16.0,110.0,56.0,58.0,,,
이자발생부채,1703.0,1734.0,1644.0,1233.0,1060.0,,,
영업이익률,-0.53,2.06,-4.29,5.1,4.99,,,
순이익률,-2.53,-3.47,-22.11,2.24,0.76,,,
ROE(%),-11.83,-11.97,-69.62,6.93,2.09,,,
ROA(%),-6.13,-3.9,-21.28,2.36,0.9,,,
부채비율,168.73,190.67,267.33,141.59,127.84,,,
자본유보율,638.34,554.35,173.69,175.99,179.39,,,
EPS(원),-396.0,-353.0,-1615.0,130.0,39.0,,,
PER(배),-3.88,-2.82,-1.3,15.41,29.55,,,
BPS(원),3235.0,2846.0,1940.0,1887.0,1897.0,,,
PBR(배),0.48,0.35,1.08,1.06,0.6,,,
현금DPS(원),0.0,0.0,0.0,10.0,,,,
현금배당수익률,0.0,0.0,0.0,0.5,,,,
현금배당성향(%),0.0,0.0,0.0,8.96,0.0,,,
발행주식수(보통주),32960505.0,32960505.0,32960505.0,47474590.0,47474590.0,,,
