주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,34849.0,33266.0,33901.0,36285.0,34946.0,36193.0,37787.0,39937.0
영업이익,-89.0,-769.0,-358.0,280.0,-653.0,-434.0,130.0,373.0
영업이익(발표기준),-89.0,-769.0,-358.0,280.0,-653.0,,,
세전계속사업이익,-20.0,-507.0,-619.0,581.0,-658.0,-373.0,223.0,493.0
당기순이익,-24.0,-509.0,-619.0,581.0,-658.0,-373.0,190.0,403.0
당기순이익(지배),-24.0,-509.0,-619.0,581.0,-658.0,-373.0,190.0,403.0
당기순이익(비지배),,,,,,,,
자산총계,21176.0,19684.0,20392.0,21634.0,22480.0,22957.0,23810.0,24977.0
부채총계,12334.0,11910.0,13221.0,13507.0,14729.0,15507.0,16090.0,16783.0
자본총계,8842.0,7774.0,7171.0,8127.0,7752.0,7450.0,7717.0,8197.0
자본총계(지배),8842.0,7774.0,7171.0,8127.0,7752.0,7450.0,7717.0,8197.0
자본총계(비지배),,,,,,,,
자본금,6861.0,6861.0,6861.0,6861.0,6897.0,6900.0,6900.0,6900.0
영업활동현금흐름,2741.0,682.0,2015.0,2444.0,2044.0,2353.0,2600.0,3093.0
투자활동현금흐름,-2121.0,-2575.0,-2280.0,-2107.0,-2775.0,-1990.0,-2037.0,-2160.0
재무활동현금흐름,1014.0,-214.0,675.0,70.0,502.0,-50.0,233.0,187.0
CAPEX,1523.0,1837.0,1511.0,1275.0,1575.0,1347.0,1400.0,1513.0
FCF,1218.0,-1155.0,505.0,1169.0,469.0,,,
이자발생부채,1470.0,1245.0,1907.0,1945.0,2338.0,,,
영업이익률,-0.26,-2.31,-1.06,0.77,-1.87,-1.2,0.34,0.94
순이익률,-0.07,-1.53,-1.83,1.6,-1.88,-1.03,0.5,1.01
ROE(%),-0.29,-6.13,-8.29,7.6,-8.29,-4.91,2.5,5.07
ROA(%),-0.12,-2.49,-3.09,2.77,-2.98,-1.64,0.81,1.65
부채비율,139.5,153.21,184.38,166.2,190.01,208.14,208.51,204.76
자본유보율,24.74,15.25,4.15,18.5,12.08,,,
EPS(원),-18.0,-371.0,-451.0,423.0,-478.0,-271.0,138.0,292.0
PER(배),-414.38,-24.95,-17.17,18.63,-10.72,-16.7,32.82,15.46
BPS(원),6445.0,5666.0,5226.0,5923.0,5619.0,5401.0,5594.0,5942.0
PBR(배),1.17,1.63,1.48,1.33,0.91,0.84,0.81,0.76
현금DPS(원),0.0,0.0,0.0,,,0.0,0.0,0.0
현금배당수익률,0.0,0.0,0.0,,,0.0,0.0,0.0
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),137220096.0,137220096.0,137220096.0,137220096.0,137949396.0,,,
