주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1169.0,4244.0,4483.0,4557.0,4612.0,8800.0,9010.0,8734.0
영업이익,167.0,548.0,580.0,570.0,532.0,820.0,910.0,1006.0
영업이익(발표기준),167.0,548.0,580.0,570.0,532.0,,,
세전계속사업이익,128.0,525.0,587.0,542.0,741.0,510.0,770.0,769.0
당기순이익,110.0,386.0,443.0,426.0,554.0,488.0,636.0,581.0
당기순이익(지배),109.0,389.0,438.0,413.0,552.0,335.0,535.0,600.0
당기순이익(비지배),1.0,-3.0,6.0,13.0,2.0,,,
자산총계,7831.0,7947.0,8093.0,8505.0,9064.0,18475.0,18824.0,19157.0
부채총계,1962.0,2059.0,1827.0,1857.0,2091.0,11355.0,11407.0,11395.0
자본총계,5868.0,5888.0,6266.0,6648.0,6973.0,7120.0,7518.0,7861.0
자본총계(지배),5839.0,5861.0,6223.0,6602.0,6925.0,7071.0,7469.0,7812.0
자본총계(비지배),29.0,27.0,43.0,46.0,48.0,,,
자본금,165.0,165.0,165.0,165.0,165.0,195.0,195.0,195.0
영업활동현금흐름,163.0,594.0,641.0,724.0,568.0,2055.0,799.0,825.0
투자활동현금흐름,-91.0,-481.0,-247.0,-569.0,-312.0,-967.0,-1096.0,-1026.0
재무활동현금흐름,-28.0,-32.0,-198.0,-72.0,83.0,553.0,42.0,-58.0
CAPEX,66.0,263.0,348.0,445.0,383.0,130.0,200.0,130.0
FCF,96.0,332.0,293.0,279.0,185.0,,,
이자발생부채,244.0,249.0,97.0,73.0,205.0,,,
영업이익률,14.29,12.92,12.94,12.5,11.54,9.32,10.1,11.52
순이익률,9.38,9.1,9.89,9.35,12.01,5.54,7.06,6.65
ROE(%),,6.65,7.25,6.44,8.16,4.79,7.36,7.86
ROA(%),,4.89,5.53,5.13,6.3,3.54,3.41,3.06
부채비율,33.44,34.97,29.15,27.93,29.98,159.48,151.73,144.96
자본유보율,3137.86,3323.68,3553.94,3802.9,4108.35,,,
EPS(원),13226.0,11765.0,13236.0,12490.0,16676.0,8755.0,13733.0,15414.0
PER(배),6.24,10.15,7.37,5.72,6.6,14.22,9.07,8.08
BPS(원),176540.0,177208.0,188168.0,199618.0,209370.0,181565.0,191784.0,200592.0
PBR(배),0.47,0.67,0.52,0.36,0.53,0.69,0.65,0.62
현금DPS(원),1245.0,1494.0,1494.0,1494.0,1494.0,,,
현금배당수익률,1.51,1.25,1.53,2.09,1.36,,,
현금배당성향(%),37.74,12.7,11.28,11.96,8.96,,,
발행주식수(보통주),3308710.0,3308710.0,3308710.0,3308710.0,3308710.0,,,
