주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,20607.0,20207.0,19864.0,14303.0,15171.0,15890.0,16295.0,16563.0
영업이익,1381.0,1623.0,2142.0,2578.0,2509.0,2438.0,2675.0,2746.0
영업이익(발표기준),1381.0,1623.0,2206.0,2618.0,2509.0,,,
세전계속사업이익,498.0,973.0,825.0,2163.0,1760.0,2099.0,2358.0,2303.0
당기순이익,441.0,1030.0,771.0,1751.0,3012.0,1608.0,1789.0,1752.0
당기순이익(지배),404.0,1053.0,769.0,1728.0,3021.0,1602.0,1772.0,1749.0
당기순이익(비지배),38.0,-22.0,2.0,23.0,-8.0,,,
자산총계,30743.0,30033.0,29345.0,32162.0,35012.0,35629.0,35632.0,35728.0
부채총계,18783.0,17200.0,15862.0,14022.0,14801.0,15284.0,15038.0,14941.0
자본총계,11960.0,12834.0,13483.0,18140.0,20211.0,20345.0,20595.0,20789.0
자본총계(지배),11355.0,12266.0,12926.0,16889.0,19604.0,19736.0,19983.0,20178.0
자본총계(비지배),605.0,568.0,557.0,1251.0,606.0,,,
자본금,4015.0,4015.0,4015.0,4656.0,5054.0,5051.0,5051.0,5051.0
영업활동현금흐름,2541.0,2776.0,2742.0,1967.0,2983.0,3706.0,3022.0,2936.0
투자활동현금흐름,-745.0,-637.0,-127.0,-743.0,-2230.0,-1447.0,-932.0,-905.0
재무활동현금흐름,-1874.0,-2136.0,-2649.0,511.0,47.0,-2074.0,-2160.0,-1942.0
CAPEX,692.0,733.0,648.0,759.0,1364.0,1002.0,782.0,785.0
FCF,1849.0,2043.0,2093.0,1209.0,1619.0,2360.0,2330.0,2350.0
이자발생부채,13074.0,11627.0,9473.0,7210.0,8799.0,,,
영업이익률,6.7,8.03,10.79,18.03,16.54,15.34,16.42,16.58
순이익률,2.14,5.1,3.88,12.24,19.86,10.12,10.98,10.58
ROE(%),3.62,8.91,6.1,11.59,16.55,8.15,8.92,8.71
ROA(%),1.42,3.39,2.6,5.69,8.97,4.55,5.02,4.91
부채비율,157.04,134.02,117.65,77.3,73.23,75.12,73.02,71.87
자본유보율,194.32,217.51,233.57,272.29,289.06,,,
EPS(원),100.0,260.0,190.0,401.0,613.0,317.0,351.0,346.0
PER(배),,,,,,19.24,17.39,17.62
BPS(원),2808.0,3034.0,3197.0,3628.0,3879.0,3905.0,3954.0,3992.0
PBR(배),0.48,0.79,1.01,0.82,0.96,1.56,1.54,1.53
현금DPS(원),0.0,0.0,0.0,32.0,214.0,302.0,305.0,308.0
현금배당수익률,0.0,0.0,0.0,1.08,5.74,4.96,5.0,5.04
현금배당성향(%),0.0,0.0,0.0,16.21,34.97,0.95,0.87,0.89
발행주식수(보통주),376140158.0,376140158.0,376140158.0,437394345.0,503859595.0,,,
