주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,,17214.0,52992.0,58664.0,56847.0,58854.0,63342.0,67221.0
영업이익,,793.0,2656.0,3050.0,835.0,2614.0,3098.0,3446.0
영업이익(발표기준),,793.0,2656.0,3050.0,835.0,,,
세전계속사업이익,,601.0,2012.0,2791.0,193.0,2290.0,2796.0,3171.0
당기순이익,,479.0,1296.0,2101.0,183.0,1722.0,2100.0,2380.0
당기순이익(지배),,475.0,1258.0,1995.0,48.0,1636.0,2008.0,2271.0
당기순이익(비지배),,4.0,38.0,106.0,135.0,,,
자산총계,,38465.0,41598.0,44644.0,44510.0,47380.0,49728.0,52626.0
부채총계,,27483.0,27941.0,29493.0,30388.0,31673.0,32568.0,33819.0
자본총계,,10981.0,13658.0,15151.0,14123.0,15695.0,17121.0,18713.0
자본총계(지배),,10578.0,13219.0,14647.0,13517.0,15026.0,16282.0,17659.0
자본총계(비지배),,403.0,438.0,504.0,605.0,,,
자본금,,470.0,470.0,470.0,470.0,470.0,470.0,470.0
영업활동현금흐름,,1671.0,2176.0,3502.0,2769.0,4075.0,4701.0,5119.0
투자활동현금흐름,,-1895.0,-2486.0,-3662.0,-3774.0,-3162.0,-3305.0,-3430.0
재무활동현금흐름,,25.0,711.0,39.0,410.0,332.0,-594.0,-549.0
CAPEX,,1307.0,2700.0,3365.0,2857.0,2411.0,2594.0,2685.0
FCF,,364.0,-523.0,137.0,-88.0,1150.0,1417.0,2139.0
이자발생부채,,13170.0,12373.0,12895.0,13391.0,,,
영업이익률,,4.6,5.01,5.2,1.47,4.44,4.89,5.13
순이익률,,2.78,2.44,3.58,0.32,2.93,3.32,3.54
ROE(%),,,10.57,14.32,0.34,11.46,12.83,13.38
ROA(%),,,3.24,4.87,0.41,3.75,4.32,4.65
부채비율,,250.27,204.58,194.67,215.17,201.8,190.22,180.73
자본유보율,,2134.61,2328.59,2674.95,2568.84,,,
EPS(원),,3054.0,2679.0,4248.0,102.0,3484.0,4276.0,4836.0
PER(배),,,,11.04,605.78,10.26,8.36,7.39
BPS(원),,22591.0,28232.0,31280.0,28868.0,32090.0,34773.0,37713.0
PBR(배),,1.62,1.17,1.5,2.14,1.11,1.03,0.95
현금DPS(원),,400.0,960.0,1000.0,200.0,892.0,1002.0,1057.0
현금배당수익률,,1.09,2.9,2.13,0.32,2.5,2.8,2.96
현금배당성향(%),,39.4,35.73,23.47,195.81,0.26,0.23,0.22
발행주식수(보통주),,46957120.0,46957120.0,46957120.0,46957120.0,,,
