주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2401.0,2901.0,2958.0,2702.0,2505.0,2312.0,2393.0,2240.0
영업이익,598.0,814.0,657.0,520.0,287.0,178.0,264.0,240.0
영업이익(발표기준),598.0,814.0,657.0,520.0,287.0,,,
세전계속사업이익,758.0,1082.0,433.0,821.0,771.0,270.0,430.0,550.0
당기순이익,550.0,829.0,288.0,615.0,515.0,200.0,320.0,400.0
당기순이익(지배),550.0,829.0,288.0,615.0,515.0,310.0,395.0,400.0
당기순이익(비지배),,,,,,,,
자산총계,4413.0,5342.0,5568.0,6037.0,6701.0,6710.0,6790.0,7100.0
부채총계,949.0,1192.0,1209.0,1128.0,1343.0,1240.0,1090.0,1100.0
자본총계,3464.0,4151.0,4359.0,4910.0,5358.0,5470.0,5690.0,6000.0
자본총계(지배),3464.0,4151.0,4359.0,4910.0,5358.0,5470.0,5690.0,6000.0
자본총계(비지배),,,,,,,,
자본금,54.0,55.0,56.0,57.0,57.0,60.0,60.0,60.0
영업활동현금흐름,674.0,1283.0,783.0,528.0,196.0,70.0,170.0,60.0
투자활동현금흐름,-608.0,-1265.0,-649.0,-257.0,-342.0,-130.0,-260.0,-300.0
재무활동현금흐름,-16.0,-32.0,-82.0,-116.0,202.0,100.0,100.0,440.0
CAPEX,339.0,410.0,373.0,288.0,214.0,100.0,50.0,40.0
FCF,335.0,874.0,410.0,240.0,-18.0,,,
이자발생부채,2.0,,,,300.0,,,
영업이익률,24.91,28.07,22.2,19.23,11.46,7.68,11.01,10.71
순이익률,22.89,28.56,9.74,22.76,20.56,8.65,13.37,17.86
ROE(%),17.15,21.77,6.77,13.27,10.03,5.73,7.08,6.84
ROA(%),13.44,16.99,5.28,10.6,8.09,2.98,4.74,5.76
부채비율,27.4,28.71,27.73,22.97,25.07,22.67,19.16,18.33
자본유보율,5853.02,7251.55,7607.26,8457.9,9176.95,,,
EPS(원),1928.0,2908.0,1011.0,2157.0,1807.0,1088.0,1386.0,1404.0
PER(배),9.61,12.74,37.79,10.59,10.87,13.33,10.46,10.33
BPS(원),12244.0,14750.0,15603.0,17542.0,19008.0,19406.0,20187.0,21287.0
PBR(배),1.51,2.51,2.45,1.3,1.03,0.75,0.72,0.68
현금DPS(원),0.0,0.0,246.0,350.0,350.0,350.0,350.0,350.0
현금배당수익률,0.0,0.0,0.65,1.53,1.78,2.41,2.41,2.41
현금배당성향(%),0.0,0.0,23.89,15.93,19.15,0.32,0.25,0.25
발행주식수(보통주),28500000.0,28500000.0,28500000.0,28500000.0,28500000.0,,,
