주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2204.0,5329.0,7766.0,6653.0,6523.0,,,
영업이익,68.0,93.0,1471.0,151.0,140.0,,,
영업이익(발표기준),112.0,175.0,2164.0,287.0,391.0,,,
세전계속사업이익,104.0,187.0,2337.0,189.0,334.0,,,
당기순이익,96.0,219.0,1774.0,79.0,308.0,,,
당기순이익(지배),96.0,213.0,1785.0,79.0,301.0,,,
당기순이익(비지배),0.0,6.0,-11.0,0.0,7.0,,,
자산총계,5798.0,7428.0,9320.0,9692.0,9388.0,,,
부채총계,1708.0,3251.0,3478.0,3217.0,2736.0,,,
자본총계,4091.0,4177.0,5842.0,6476.0,6652.0,,,
자본총계(지배),4079.0,4161.0,5837.0,6453.0,6652.0,,,
자본총계(비지배),12.0,17.0,6.0,23.0,0.0,,,
자본금,260.0,273.0,286.0,291.0,311.0,,,
영업활동현금흐름,-2.0,52.0,469.0,765.0,-337.0,,,
투자활동현금흐름,-84.0,-427.0,549.0,-237.0,-230.0,,,
재무활동현금흐름,-1.0,528.0,-300.0,-449.0,-61.0,,,
CAPEX,3.0,3.0,46.0,38.0,22.0,,,
FCF,-6.0,49.0,423.0,727.0,-359.0,,,
이자발생부채,172.0,700.0,400.0,250.0,250.0,,,
영업이익률,3.1,1.74,18.94,2.27,2.14,,,
순이익률,4.35,4.1,22.85,1.19,4.72,,,
ROE(%),2.39,5.17,35.71,1.29,4.59,,,
ROA(%),1.8,3.31,21.19,0.84,3.23,,,
부채비율,41.74,77.83,59.52,49.68,41.14,,,
자본유보율,1472.99,1467.91,2009.51,2184.0,2134.2,,,
EPS(원),151.0,336.0,2811.0,125.0,474.0,,,
PER(배),72.45,41.68,42.22,449.73,234.41,,,
BPS(원),6626.0,6759.0,9483.0,10374.0,10696.0,,,
PBR(배),1.65,2.07,12.52,5.42,10.38,,,
현금DPS(원),0.0,0.0,450.0,0.0,196.0,,,
현금배당수익률,0.0,0.0,0.38,0.0,0.18,,,
현금배당성향(%),0.0,0.0,15.47,0.0,40.55,,,
발행주식수(보통주),63499267.0,63499267.0,63499267.0,63499267.0,63499267.0,,,
