주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1526.0,1209.0,1217.0,1230.0,1283.0,,,
영업이익,63.0,49.0,52.0,109.0,115.0,,,
영업이익(발표기준),63.0,49.0,52.0,109.0,115.0,,,
세전계속사업이익,5.0,82.0,45.0,106.0,129.0,,,
당기순이익,2.0,76.0,33.0,83.0,95.0,,,
당기순이익(지배),2.0,76.0,33.0,83.0,95.0,,,
당기순이익(비지배),,,,,,,,
자산총계,1837.0,1565.0,1508.0,1493.0,1584.0,,,
부채총계,1156.0,808.0,619.0,538.0,559.0,,,
자본총계,682.0,757.0,890.0,956.0,1025.0,,,
자본총계(지배),682.0,757.0,890.0,956.0,1025.0,,,
자본총계(비지배),,,,,,,,
자본금,50.0,50.0,62.0,62.0,62.0,,,
영업활동현금흐름,116.0,51.0,138.0,109.0,-3.0,,,
투자활동현금흐름,-3.0,78.0,-12.0,-1.0,-21.0,,,
재무활동현금흐름,-112.0,-119.0,-111.0,-99.0,24.0,,,
CAPEX,6.0,3.0,10.0,3.0,4.0,,,
FCF,110.0,48.0,128.0,106.0,-7.0,,,
이자발생부채,763.0,646.0,436.0,361.0,407.0,,,
영업이익률,4.12,4.07,4.23,8.89,8.93,,,
순이익률,0.14,6.3,2.68,6.76,7.41,,,
ROE(%),0.31,10.59,3.96,9.01,9.59,,,
ROA(%),0.11,4.48,2.12,5.54,6.17,,,
부채비율,169.57,106.63,69.54,56.26,54.49,,,
자본유보율,1267.44,1419.25,1337.16,1440.48,1552.93,,,
EPS(원),21.0,759.0,299.0,667.0,762.0,,,
PER(배),188.65,4.32,16.7,8.19,7.02,,,
BPS(원),6788.0,7545.0,7138.0,7668.0,8225.0,,,
PBR(배),0.58,0.43,0.7,0.71,0.65,,,
현금DPS(원),0.0,0.0,150.0,200.0,270.0,,,
현금배당수익률,0.0,0.0,3.0,3.66,5.05,,,
현금배당성향(%),0.0,0.0,57.32,30.0,35.42,,,
발행주식수(보통주),10024319.0,10024319.0,12447744.0,12447744.0,12447744.0,,,
