주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1236.0,1242.0,1254.0,1244.0,1211.0,,,
영업이익,27.0,61.0,65.0,42.0,40.0,,,
영업이익(발표기준),27.0,61.0,65.0,42.0,40.0,,,
세전계속사업이익,34.0,84.0,45.0,20.0,50.0,,,
당기순이익,13.0,67.0,29.0,11.0,32.0,,,
당기순이익(지배),14.0,67.0,30.0,12.0,32.0,,,
당기순이익(비지배),0.0,0.0,-1.0,-1.0,0.0,,,
자산총계,1293.0,1234.0,1370.0,1315.0,1313.0,,,
부채총계,514.0,405.0,521.0,468.0,449.0,,,
자본총계,779.0,829.0,848.0,847.0,864.0,,,
자본총계(지배),774.0,827.0,847.0,846.0,864.0,,,
자본총계(비지배),5.0,2.0,1.0,1.0,,,,
자본금,67.0,67.0,67.0,67.0,67.0,,,
영업활동현금흐름,42.0,109.0,26.0,82.0,25.0,,,
투자활동현금흐름,22.0,8.0,-153.0,0.0,11.0,,,
재무활동현금흐름,-64.0,-115.0,126.0,-81.0,-37.0,,,
CAPEX,3.0,10.0,155.0,7.0,10.0,,,
FCF,39.0,98.0,-129.0,75.0,15.0,,,
이자발생부채,280.0,170.0,307.0,238.0,213.0,,,
영업이익률,2.19,4.9,5.2,3.4,3.33,,,
순이익률,1.09,5.39,2.29,0.87,2.62,,,
ROE(%),1.81,8.42,3.53,1.36,3.71,,,
ROA(%),1.0,5.3,2.21,0.8,2.42,,,
부채비율,65.99,48.82,61.45,55.32,51.98,,,
자본유보율,1065.19,1144.67,1173.77,1172.1,1197.28,,,
EPS(원),145.0,702.0,308.0,120.0,330.0,,,
PER(배),48.12,12.14,31.52,85.6,33.64,,,
BPS(원),8132.0,8680.0,8886.0,8874.0,9053.0,,,
PBR(배),0.86,0.98,1.09,1.16,1.23,,,
현금DPS(원),200.0,200.0,200.0,200.0,200.0,,,
현금배당수익률,2.87,2.34,2.06,1.94,1.8,,,
현금배당성향(%),81.96,17.05,39.03,99.67,36.42,,,
발행주식수(보통주),9600000.0,9600000.0,9600000.0,9600000.0,9600000.0,,,
