주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7301.0,7613.0,13175.0,8827.0,9166.0,9855.0,10602.0,11394.0
영업이익,619.0,345.0,2118.0,268.0,822.0,854.0,1010.0,1091.0
영업이익(발표기준),619.0,345.0,2118.0,268.0,822.0,,,
세전계속사업이익,548.0,365.0,2096.0,80.0,588.0,721.0,883.0,971.0
당기순이익,505.0,433.0,1621.0,303.0,690.0,604.0,770.0,815.0
당기순이익(지배),439.0,355.0,1544.0,233.0,604.0,530.0,684.0,724.0
당기순이익(비지배),66.0,78.0,76.0,70.0,85.0,,,
자산총계,8809.0,10333.0,17226.0,15970.0,16609.0,17527.0,18664.0,19840.0
부채총계,4180.0,4441.0,9778.0,8625.0,8685.0,9226.0,9641.0,10076.0
자본총계,4629.0,5892.0,7448.0,7345.0,7924.0,8302.0,9026.0,9765.0
자본총계(지배),4094.0,5275.0,6749.0,6595.0,7117.0,7438.0,8090.0,8765.0
자본총계(비지배),535.0,618.0,699.0,751.0,807.0,,,
자본금,207.0,244.0,256.0,261.0,279.0,281.0,281.0,281.0
영업활동현금흐름,860.0,-328.0,1017.0,4130.0,-629.0,426.0,1066.0,1092.0
투자활동현금흐름,-383.0,-692.0,-1144.0,-3551.0,-1529.0,-677.0,-808.0,-692.0
재무활동현금흐름,-322.0,851.0,945.0,-629.0,1377.0,535.0,60.0,24.0
CAPEX,266.0,692.0,1211.0,2003.0,2471.0,794.0,650.0,530.0
FCF,594.0,-1020.0,-194.0,2127.0,-3100.0,-210.0,271.0,422.0
이자발생부채,2809.0,2722.0,3674.0,3322.0,4762.0,,,
영업이익률,8.48,4.53,16.07,3.03,8.96,8.66,9.53,9.58
순이익률,6.92,5.69,12.3,3.43,7.52,6.12,7.26,7.16
ROE(%),11.38,7.58,25.69,3.5,8.82,7.28,8.8,8.59
ROA(%),5.89,4.52,11.76,1.83,4.23,3.54,4.25,4.23
부채비율,90.29,75.37,131.28,117.42,109.6,111.12,106.82,103.19
자본유보율,1826.83,2047.07,2525.43,2476.93,2510.88,,,
EPS(원),4217.0,3154.0,13565.0,2049.0,5308.0,4655.0,6004.0,6359.0
PER(배),22.06,29.12,49.23,136.78,110.02,106.88,82.86,78.24
BPS(원),39345.0,46395.0,59388.0,58074.0,62793.0,65683.0,71439.0,77399.0
PBR(배),2.36,1.98,11.24,4.83,9.3,7.57,6.96,6.43
현금DPS(원),0.0,0.0,1797.0,0.0,490.0,495.0,495.0,495.0
현금배당수익률,0.0,0.0,0.27,0.0,0.08,0.1,0.1,0.1
현금배당성향(%),0.0,0.0,13.22,0.0,9.19,0.11,0.08,0.08
발행주식수(보통주),10418113.0,11385691.0,11385691.0,11385691.0,11385691.0,,,
