주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,548.0,539.0,482.0,454.0,461.0,,,
영업이익,-35.0,-21.0,-13.0,-7.0,-5.0,,,
영업이익(발표기준),-35.0,-21.0,-13.0,-7.0,-5.0,,,
세전계속사업이익,-46.0,-23.0,-17.0,-11.0,-12.0,,,
당기순이익,-45.0,-20.0,-17.0,-11.0,-27.0,,,
당기순이익(지배),-44.0,-20.0,-17.0,-11.0,-27.0,,,
당기순이익(비지배),-1.0,0.0,0.0,0.0,0.0,,,
자산총계,498.0,516.0,453.0,441.0,430.0,,,
부채총계,197.0,244.0,167.0,161.0,137.0,,,
자본총계,301.0,272.0,286.0,280.0,293.0,,,
자본총계(지배),299.0,270.0,283.0,278.0,291.0,,,
자본총계(비지배),2.0,2.0,2.0,2.0,2.0,,,
자본금,71.0,71.0,82.0,86.0,100.0,,,
영업활동현금흐름,-11.0,-5.0,8.0,25.0,24.0,,,
투자활동현금흐름,-6.0,-29.0,-27.0,4.0,-27.0,,,
재무활동현금흐름,89.0,28.0,-44.0,-19.0,22.0,,,
CAPEX,10.0,25.0,27.0,8.0,23.0,,,
FCF,-21.0,-30.0,-19.0,18.0,0.0,,,
이자발생부채,126.0,168.0,97.0,69.0,47.0,,,
영업이익률,-6.41,-3.83,-2.79,-1.56,-0.99,,,
순이익률,-8.12,-3.66,-3.52,-2.35,-5.79,,,
ROE(%),-13.94,-6.88,-6.06,-3.74,-9.39,,,
ROA(%),-9.58,-3.9,-3.5,-2.39,-6.12,,,
부채비율,65.32,89.69,58.52,57.38,46.72,,,
자본유보율,333.12,290.15,251.38,236.0,203.84,,,
EPS(원),-309.0,-138.0,-108.0,-62.0,-154.0,,,
PER(배),-5.4,-9.6,-26.3,-165.75,-14.34,,,
BPS(원),2301.0,2077.0,1859.0,1750.0,1545.0,,,
PBR(배),0.73,0.64,1.53,5.83,1.43,,,
현금DPS(원),5.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.3,0.0,0.0,0.0,0.0,,,
현금배당성향(%),-1.54,-0.15,-0.18,-0.29,-0.11,,,
발행주식수(보통주),13621761.0,13621761.0,15894485.0,16554309.0,19486857.0,,,
