주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1469.0,1760.0,1808.0,1768.0,2043.0,1950.0,1970.0,
영업이익,41.0,68.0,213.0,205.0,82.0,50.0,130.0,
영업이익(발표기준),41.0,68.0,213.0,205.0,82.0,,,
세전계속사업이익,66.0,45.0,196.0,212.0,57.0,,,
당기순이익,50.0,31.0,118.0,153.0,51.0,60.0,130.0,
당기순이익(지배),43.0,20.0,97.0,135.0,52.0,,,
당기순이익(비지배),7.0,11.0,22.0,18.0,-1.0,,,
자산총계,1353.0,1416.0,1588.0,1972.0,1902.0,,,
부채총계,595.0,642.0,673.0,861.0,798.0,,,
자본총계,758.0,774.0,915.0,1111.0,1104.0,,,
자본총계(지배),730.0,742.0,873.0,1007.0,1017.0,,,
자본총계(비지배),28.0,32.0,42.0,104.0,86.0,,,
자본금,51.0,51.0,53.0,55.0,55.0,,,
영업활동현금흐름,16.0,50.0,163.0,262.0,78.0,,,
투자활동현금흐름,128.0,-91.0,-125.0,-302.0,61.0,,,
재무활동현금흐름,-24.0,-3.0,56.0,39.0,-179.0,,,
CAPEX,108.0,85.0,71.0,33.0,31.0,,,
FCF,-93.0,-35.0,93.0,229.0,47.0,,,
이자발생부채,248.0,292.0,325.0,389.0,298.0,,,
영업이익률,2.79,3.84,11.76,11.58,4.02,2.56,6.6,
순이익률,3.41,1.79,6.54,8.63,2.48,3.08,6.6,
ROE(%),,2.72,11.96,14.35,5.14,,,
ROA(%),,2.27,7.88,8.57,2.62,,,
부채비율,78.56,82.91,73.55,77.47,72.29,,,
자본유보율,1598.7,1620.35,1777.12,1981.84,2021.66,,,
EPS(원),943.0,411.0,1951.0,2547.0,979.0,,,
PER(배),22.96,36.04,15.92,7.6,16.85,,,
BPS(원),14975.0,15230.0,16956.0,19178.0,19259.0,,,
PBR(배),1.45,0.97,1.83,1.01,0.86,,,
현금DPS(원),250.0,250.0,500.0,500.0,300.0,,,
현금배당수익률,1.15,1.69,1.61,2.58,1.82,,,
현금배당성향(%),28.63,60.83,26.65,19.46,30.47,,,
발행주식수(보통주),4876849.0,4876849.0,5152078.0,5304983.0,5335564.0,,,
