주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1092.0,1146.0,1158.0,1158.0,1202.0,,,
영업이익,80.0,99.0,84.0,61.0,67.0,,,
영업이익(발표기준),80.0,99.0,84.0,61.0,67.0,,,
세전계속사업이익,82.0,104.0,72.0,67.0,82.0,,,
당기순이익,63.0,76.0,57.0,59.0,59.0,,,
당기순이익(지배),62.0,76.0,57.0,59.0,59.0,,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,1534.0,1615.0,1701.0,1698.0,1799.0,,,
부채총계,386.0,414.0,467.0,431.0,501.0,,,
자본총계,1148.0,1200.0,1234.0,1267.0,1297.0,,,
자본총계(지배),1143.0,1195.0,1229.0,1262.0,1293.0,,,
자본총계(비지배),5.0,5.0,5.0,5.0,5.0,,,
자본금,68.0,68.0,68.0,68.0,68.0,,,
영업활동현금흐름,185.0,91.0,29.0,22.0,93.0,,,
투자활동현금흐름,-73.0,52.0,-25.0,-57.0,108.0,,,
재무활동현금흐름,-58.0,-24.0,-24.0,-26.0,-29.0,,,
CAPEX,20.0,19.0,29.0,72.0,22.0,,,
FCF,165.0,72.0,0.0,-50.0,71.0,,,
이자발생부채,,,,,,,,
영업이익률,7.31,8.65,7.29,5.25,5.54,,,
순이익률,5.74,6.63,4.94,5.07,4.92,,,
ROE(%),5.47,6.48,4.7,4.71,4.63,,,
ROA(%),4.1,4.83,3.45,3.46,3.38,,,
부채비율,33.66,34.53,37.84,33.99,38.65,,,
자본유보율,1709.06,1786.28,1835.93,1884.67,1929.02,,,
EPS(원),458.0,556.0,419.0,431.0,435.0,,,
PER(배),13.76,11.6,15.57,16.96,16.1,,,
BPS(원),9850.0,10304.0,10595.0,10881.0,11141.0,,,
PBR(배),0.64,0.63,0.62,0.67,0.63,,,
현금DPS(원),200.0,200.0,220.0,250.0,250.0,,,
현금배당수익률,3.17,3.1,3.37,3.42,3.57,,,
현금배당성향(%),37.22,30.64,44.77,49.41,49.0,,,
발행주식수(보통주),13617577.0,13617577.0,13617577.0,13617577.0,13617577.0,,,
