주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,31536.0,48274.0,70037.0,88415.0,95455.0,95850.0,96208.0,98907.0
영업이익,224.0,1255.0,3141.0,3019.0,4592.0,5904.0,5988.0,6216.0
영업이익(발표기준),224.0,1255.0,3141.0,3019.0,4592.0,,,
세전계속사업이익,230.0,1199.0,2822.0,3020.0,4425.0,5783.0,5905.0,6186.0
당기순이익,160.0,813.0,2142.0,2362.0,3496.0,4355.0,4417.0,4629.0
당기순이익(지배),160.0,811.0,2151.0,2361.0,3501.0,4365.0,4524.0,4773.0
당기순이익(비지배),0.0,2.0,-8.0,1.0,-5.0,,,
자산총계,299859.0,410592.0,417063.0,429706.0,438927.0,482038.0,517199.0,529075.0
부채총계,265384.0,366811.0,371558.0,383218.0,390565.0,431129.0,463432.0,476917.0
자본총계,34475.0,43781.0,45505.0,46488.0,48362.0,50908.0,53766.0,56716.0
자본총계(지배),34397.0,43689.0,45423.0,46388.0,48306.0,50722.0,53544.0,56712.0
자본총계(비지배),77.0,91.0,82.0,100.0,56.0,,,
자본금,11205.0,15313.0,15313.0,15313.0,15313.0,15311.0,15311.0,15311.0
영업활동현금흐름,-8554.0,-8130.0,6353.0,22531.0,8763.0,,,
투자활동현금흐름,-4899.0,-3383.0,-2001.0,-22956.0,-21733.0,,,
재무활동현금흐름,14973.0,15553.0,1547.0,-5166.0,12210.0,,,
CAPEX,58.0,136.0,266.0,221.0,152.0,,,
FCF,,,,,,,,
이자발생부채,35547.0,53051.0,65347.0,61834.0,68219.0,,,
영업이익률,0.71,2.6,4.49,3.42,4.81,6.16,6.22,6.29
순이익률,0.51,1.68,3.06,2.67,3.66,4.54,4.59,4.68
ROE(%),0.46,2.08,4.83,5.14,7.4,8.82,8.68,8.66
ROA(%),0.06,0.23,0.52,0.56,0.81,0.95,0.88,0.89
부채비율,769.8,837.83,816.51,824.34,807.59,846.87,861.94,840.88
자본유보율,209.55,187.25,198.49,204.91,217.15,,,
EPS(원),74.0,371.0,716.0,786.0,1166.0,1454.0,1507.0,1589.0
PER(배),130.46,27.6,14.1,12.27,11.92,9.25,8.93,8.46
BPS(원),15841.0,14596.0,15175.0,15497.0,16138.0,16945.0,17888.0,18946.0
PBR(배),0.61,0.7,0.67,0.62,0.86,0.79,0.75,0.71
현금DPS(원),50.0,160.0,400.0,400.0,500.0,630.0,642.0,685.0
현금배당수익률,0.52,1.56,3.96,4.15,3.6,4.68,4.78,5.09
현금배당성향(%),73.6,60.23,56.11,51.12,43.02,0.41,0.4,0.4
발행주식수(보통주),199253863.0,281408887.0,281408887.0,281408887.0,281408887.0,,,
