주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,,11250.0,22894.0,24029.0,20075.0,,,
영업이익,,603.0,1185.0,1078.0,-122.0,,,
영업이익(발표기준),,603.0,1185.0,1078.0,-122.0,,,
세전계속사업이익,,647.0,1090.0,1379.0,-270.0,,,
당기순이익,,535.0,813.0,939.0,304.0,,,
당기순이익(지배),,518.0,796.0,914.0,341.0,,,
당기순이익(비지배),,17.0,17.0,25.0,-37.0,,,
자산총계,,14654.0,17040.0,18018.0,17648.0,,,
부채총계,,9427.0,10924.0,11222.0,10922.0,,,
자본총계,,5227.0,6115.0,6796.0,6727.0,,,
자본총계(지배),,5094.0,6010.0,6684.0,6669.0,,,
자본총계(비지배),,132.0,105.0,112.0,58.0,,,
자본금,,135.0,135.0,135.0,135.0,,,
영업활동현금흐름,,330.0,1360.0,1165.0,1409.0,,,
투자활동현금흐름,,-471.0,-2880.0,-1459.0,-914.0,,,
재무활동현금흐름,,392.0,1272.0,261.0,482.0,,,
CAPEX,,464.0,1986.0,1560.0,1385.0,,,
FCF,,-134.0,-625.0,-395.0,24.0,,,
이자발생부채,,3470.0,4956.0,5259.0,5100.0,,,
영업이익률,,5.36,5.17,4.49,-0.61,,,
순이익률,,4.75,3.55,3.91,1.51,,,
ROE(%),,,14.34,14.4,5.12,,,
ROA(%),,,5.13,5.36,1.7,,,
부채비율,,180.37,178.63,165.12,162.36,,,
자본유보율,,3451.01,3997.61,4643.75,4837.96,,,
EPS(원),,1926.0,2945.0,3382.0,1263.0,,,
PER(배),,7.14,5.14,4.14,7.95,,,
BPS(원),,18851.0,22241.0,24734.0,24678.0,,,
PBR(배),,0.73,0.68,0.57,0.41,,,
현금DPS(원),,150.0,150.0,150.0,150.0,,,
현금배당수익률,,1.09,0.99,1.07,1.49,,,
현금배당성향(%),,7.83,5.09,4.43,11.87,,,
발행주식수(보통주),,27028437.0,27028437.0,27028437.0,27028437.0,,,
