주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1088.0,1156.0,1388.0,1513.0,1620.0,,,
영업이익,21.0,28.0,19.0,5.0,11.0,,,
영업이익(발표기준),27.0,28.0,19.0,5.0,11.0,,,
세전계속사업이익,24.0,20.0,29.0,-8.0,17.0,,,
당기순이익,17.0,16.0,25.0,-4.0,38.0,,,
당기순이익(지배),17.0,14.0,24.0,-5.0,36.0,,,
당기순이익(비지배),,2.0,1.0,1.0,2.0,,,
자산총계,1476.0,2000.0,2036.0,2023.0,1972.0,,,
부채총계,807.0,1293.0,1305.0,1277.0,1164.0,,,
자본총계,668.0,707.0,732.0,747.0,807.0,,,
자본총계(지배),668.0,649.0,672.0,703.0,761.0,,,
자본총계(비지배),,59.0,59.0,44.0,46.0,,,
자본금,234.0,234.0,234.0,234.0,234.0,,,
영업활동현금흐름,-4.0,-19.0,-94.0,54.0,149.0,,,
투자활동현금흐름,-78.0,-129.0,-75.0,-48.0,-28.0,,,
재무활동현금흐름,30.0,121.0,145.0,37.0,-130.0,,,
CAPEX,13.0,75.0,15.0,29.0,16.0,,,
FCF,-17.0,-94.0,-108.0,26.0,133.0,,,
이자발생부채,211.0,295.0,452.0,491.0,362.0,,,
영업이익률,1.89,2.4,1.35,0.31,0.66,,,
순이익률,1.58,1.41,1.82,-0.24,2.33,,,
ROE(%),2.54,2.15,3.7,-0.73,4.93,,,
ROA(%),1.23,0.93,1.25,-0.18,1.89,,,
부채비율,120.81,182.76,178.34,170.91,144.18,,,
자본유보율,81.25,77.76,79.91,76.18,90.94,,,
EPS(원),37.0,30.0,52.0,-11.0,77.0,,,
PER(배),52.05,64.33,100.21,-352.74,42.71,,,
BPS(원),1435.0,1392.0,1443.0,1509.0,1634.0,,,
PBR(배),1.33,1.4,3.63,2.5,2.02,,,
현금DPS(원),25.0,25.0,0.0,0.0,0.0,,,
현금배당수익률,1.31,1.29,0.0,0.0,0.0,,,
현금배당성향(%),67.7,82.37,0.0,0.0,0.0,,,
발행주식수(보통주),46764840.0,46764840.0,46764840.0,46764840.0,46764840.0,,,
