주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,282117.0,280996.0,291277.0,241143.0,181799.0,184740.0,189570.0,
영업이익,14853.0,11884.0,8537.0,7633.0,5299.0,6580.0,9770.0,
영업이익(발표기준),14853.0,11884.0,8537.0,9404.0,5299.0,,,
세전계속사업이익,13184.0,10780.0,-798.0,3195.0,-1701.0,,,
당기순이익,8806.0,6157.0,-3455.0,2469.0,-206.0,2170.0,5680.0,6140.0
당기순이익(지배),7884.0,5266.0,-3831.0,1682.0,-1364.0,340.0,3490.0,
당기순이익(비지배),922.0,891.0,376.0,787.0,1158.0,,,
자산총계,389726.0,400723.0,406934.0,419159.0,279485.0,,,
부채총계,220473.0,225284.0,236055.0,246519.0,145971.0,,,
자본총계,169252.0,175439.0,170878.0,172640.0,133514.0,,,
자본총계(지배),162237.0,167258.0,162475.0,163045.0,126586.0,,,
자본총계(비지배),7016.0,8181.0,8404.0,9595.0,6928.0,,,
자본금,1575.0,1575.0,1575.0,1575.0,1406.0,,,
영업활동현금흐름,13307.0,16299.0,6411.0,15069.0,15693.0,,,
투자활동현금흐름,-17356.0,-6000.0,-15584.0,-9684.0,-12632.0,,,
재무활동현금흐름,7722.0,-4162.0,7310.0,-212.0,749.0,,,
CAPEX,18337.0,18631.0,10949.0,12070.0,8839.0,,,
FCF,-5030.0,-2333.0,-4539.0,2999.0,6854.0,,,
이자발생부채,126766.0,127531.0,141277.0,145285.0,76778.0,,,
영업이익률,5.27,4.23,2.93,3.16,2.92,3.56,5.15,
순이익률,3.12,2.19,-1.19,1.02,-0.11,1.18,3.0,
ROE(%),5.07,3.2,-2.32,1.03,-0.94,,,
ROA(%),2.32,1.56,-0.86,0.6,-0.06,,,
부채비율,130.26,128.41,138.14,142.79,109.33,,,
자본유보율,10038.54,10333.68,10037.45,10102.2,10835.63,,,
EPS(원),25048.0,16724.0,-12164.0,5341.0,-4437.0,1206.0,12337.0,
PER(배),15.25,15.43,-18.07,39.2,-44.85,149.25,14.59,
BPS(원),548984.0,565975.0,549788.0,551720.0,450420.0,,,
PBR(배),0.7,0.46,0.4,0.38,0.44,,,
현금DPS(원),1500.0,2000.0,2000.0,2000.0,5200.0,,,
현금배당수익률,0.39,0.78,0.91,0.96,2.61,,,
현금배당성향(%),5.62,11.22,-15.43,35.14,-107.15,,,
발행주식수(보통주),31490892.0,31490892.0,31490892.0,31490892.0,28122047.0,,,
