주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4708.0,5100.0,6168.0,7120.0,12287.0,13344.0,14114.0,15035.0
영업이익,504.0,510.0,661.0,720.0,550.0,946.0,1117.0,1262.0
영업이익(발표기준),504.0,457.0,661.0,720.0,550.0,,,
세전계속사업이익,552.0,601.0,696.0,774.0,671.0,978.0,1179.0,1310.0
당기순이익,408.0,364.0,729.0,565.0,539.0,726.0,873.0,978.0
당기순이익(지배),439.0,376.0,744.0,565.0,539.0,727.0,873.0,979.0
당기순이익(비지배),-31.0,-12.0,-15.0,,,,,
자산총계,10024.0,10482.0,9575.0,10380.0,12523.0,13067.0,14060.0,15382.0
부채총계,2071.0,2236.0,1261.0,1577.0,3268.0,3187.0,3392.0,3824.0
자본총계,7953.0,8247.0,8314.0,8803.0,9255.0,9881.0,10668.0,11560.0
자본총계(지배),7351.0,7657.0,8314.0,8803.0,9255.0,9881.0,10668.0,11560.0
자본총계(비지배),602.0,590.0,,,,,,
자본금,123.0,123.0,123.0,123.0,123.0,119.0,119.0,119.0
영업활동현금흐름,318.0,70.0,458.0,180.0,728.0,1250.0,974.0,1039.0
투자활동현금흐름,-1594.0,-281.0,-389.0,-443.0,-1687.0,-1014.0,-1138.0,-1213.0
재무활동현금흐름,749.0,19.0,-3.0,219.0,971.0,-418.0,-194.0,-105.0
CAPEX,1932.0,246.0,295.0,475.0,229.0,196.0,173.0,186.0
FCF,-1615.0,-176.0,163.0,-295.0,499.0,1009.0,695.0,787.0
이자발생부채,1149.0,1225.0,114.0,384.0,1500.0,,,
영업이익률,10.7,10.0,10.72,10.12,4.48,7.09,7.91,8.39
순이익률,8.67,7.13,11.82,7.93,4.38,5.44,6.18,6.5
ROE(%),6.13,5.01,9.31,6.6,5.96,7.6,8.49,8.81
ROA(%),4.35,3.55,7.27,5.66,4.7,5.68,6.44,6.64
부채비율,26.04,27.11,15.17,17.91,35.31,32.26,31.8,33.08
자본유보율,5976.62,6228.44,6778.92,7184.05,7567.81,,,
EPS(원),1782.0,1527.0,3020.0,2293.0,2187.0,2953.0,3543.0,3976.0
PER(배),17.7,21.32,13.44,15.2,14.38,13.17,10.98,9.78
BPS(원),33461.0,34853.0,37842.0,40071.0,42125.0,44975.0,48560.0,52616.0
PBR(배),0.94,0.93,1.07,0.87,0.75,0.86,0.8,0.74
현금DPS(원),300.0,300.0,300.0,300.0,350.0,357.0,364.0,371.0
현금배당수익률,0.95,0.92,0.74,0.86,1.11,0.92,0.94,0.95
현금배당성향(%),15.02,17.53,8.86,11.67,14.28,0.12,0.1,0.09
발행주식수(보통주),24630000.0,24630000.0,24630000.0,24630000.0,24630000.0,,,
