주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8060.0,8200.0,7996.0,8132.0,8575.0,8659.0,8894.0,9110.0
영업이익,507.0,417.0,317.0,372.0,347.0,441.0,474.0,510.0
영업이익(발표기준),507.0,418.0,317.0,372.0,347.0,,,
세전계속사업이익,500.0,485.0,324.0,370.0,481.0,492.0,523.0,547.0
당기순이익,379.0,376.0,247.0,287.0,296.0,380.0,400.0,417.0
당기순이익(지배),379.0,379.0,247.0,287.0,296.0,353.0,379.0,408.0
당기순이익(비지배),0.0,-3.0,0.0,0.0,0.0,,,
자산총계,5643.0,5789.0,6170.0,6238.0,6356.0,6533.0,6780.0,7047.0
부채총계,967.0,948.0,998.0,1020.0,1068.0,1030.0,1030.0,1030.0
자본총계,4676.0,4840.0,5172.0,5218.0,5288.0,5507.0,5750.0,6017.0
자본총계(지배),4647.0,4840.0,5172.0,5218.0,5288.0,5507.0,5750.0,6013.0
자본총계(비지배),29.0,,0.0,0.0,0.0,,,
자본금,498.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0
영업활동현금흐름,519.0,444.0,647.0,656.0,419.0,510.0,553.0,620.0
투자활동현금흐름,-665.0,-533.0,-419.0,-500.0,-284.0,-320.0,-410.0,-407.0
재무활동현금흐름,-185.0,-122.0,-138.0,-112.0,-111.0,-97.0,-97.0,-117.0
CAPEX,387.0,370.0,260.0,260.0,230.0,237.0,243.0,250.0
FCF,132.0,74.0,387.0,396.0,188.0,250.0,340.0,350.0
이자발생부채,39.0,28.0,1.0,,,,,
영업이익률,6.3,5.08,3.96,4.58,4.05,5.09,5.33,5.6
순이익률,4.71,4.58,3.09,3.53,3.45,4.39,4.5,4.57
ROE(%),8.42,7.98,4.94,5.53,5.64,6.54,6.74,6.93
ROA(%),6.83,6.57,4.14,4.63,4.7,5.9,6.01,6.03
부채비율,20.68,19.6,19.3,19.55,20.19,18.7,17.91,17.12
자본유보율,853.82,902.63,928.98,967.75,1003.32,,,
EPS(원),3846.0,3843.0,2512.0,2916.0,3006.0,3583.0,3849.0,4137.0
PER(배),25.24,19.62,27.27,21.88,20.99,19.56,18.21,16.95
BPS(원),52560.0,54741.0,58490.0,59010.0,59812.0,62280.0,65032.0,68010.0
PBR(배),1.85,1.38,1.17,1.08,1.05,1.13,1.08,1.03
현금DPS(원),1250.0,1250.0,1250.0,1250.0,1250.0,1338.0,1400.0,1450.0
현금배당수익률,1.29,1.66,1.82,1.96,1.98,1.91,2.0,2.07
현금배당성향(%),29.17,29.19,44.67,38.47,37.32,0.37,0.36,0.35
발행주식수(보통주),9851241.0,9851241.0,9851241.0,9851241.0,9851241.0,,,
