주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,10756.0,10467.0,10519.0,10953.0,11978.0,,,
영업이익,822.0,837.0,605.0,861.0,641.0,,,
영업이익(발표기준),822.0,837.0,605.0,861.0,641.0,,,
세전계속사업이익,781.0,813.0,264.0,865.0,1045.0,,,
당기순이익,552.0,623.0,82.0,676.0,735.0,,,
당기순이익(지배),362.0,211.0,63.0,348.0,437.0,,,
당기순이익(비지배),190.0,412.0,19.0,328.0,297.0,,,
자산총계,16407.0,16341.0,15926.0,17065.0,18164.0,,,
부채총계,4898.0,4715.0,4309.0,4814.0,5535.0,,,
자본총계,11509.0,11625.0,11617.0,12251.0,12629.0,,,
자본총계(지배),4329.0,6146.0,6164.0,6497.0,6800.0,,,
자본총계(비지배),7179.0,5479.0,5453.0,5754.0,5829.0,,,
자본금,72.0,110.0,110.0,110.0,110.0,,,
영업활동현금흐름,1086.0,1319.0,836.0,1114.0,373.0,,,
투자활동현금흐름,-607.0,-1317.0,-159.0,-1008.0,-505.0,,,
재무활동현금흐름,-249.0,-263.0,-646.0,427.0,500.0,,,
CAPEX,499.0,692.0,538.0,1050.0,1008.0,,,
FCF,587.0,627.0,299.0,64.0,-635.0,,,
이자발생부채,1839.0,1647.0,1072.0,1567.0,2176.0,,,
영업이익률,7.65,8.0,5.75,7.86,5.36,,,
순이익률,5.13,5.96,0.78,6.17,6.13,,,
ROE(%),5.71,4.04,1.03,5.5,6.58,,,
ROA(%),3.43,3.81,0.51,4.1,4.17,,,
부채비율,42.56,40.56,37.09,39.3,43.83,,,
자본유보율,12339.33,9899.46,9929.19,10244.71,10658.44,,,
EPS(원),9250.0,13710.0,2893.0,15890.0,19967.0,,,
PER(배),13.62,10.79,35.26,6.48,5.73,,,
BPS(원),375298.0,323230.0,324171.0,341685.0,357595.0,,,
PBR(배),0.34,0.46,0.31,0.3,0.32,,,
현금DPS(원),1000.0,1500.0,1500.0,1500.0,1500.0,,,
현금배당수익률,0.79,1.01,1.47,1.46,1.31,,,
현금배당성향(%),3.18,13.5,45.0,8.19,6.52,,,
발행주식수(보통주),1443120.0,2191024.0,2191024.0,2191024.0,2191024.0,,,
