주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7699.0,8251.0,8451.0,8317.0,8364.0,,,
영업이익,193.0,186.0,212.0,59.0,-131.0,,,
영업이익(발표기준),193.0,186.0,212.0,59.0,-131.0,,,
세전계속사업이익,220.0,209.0,135.0,-166.0,-726.0,,,
당기순이익,182.0,183.0,105.0,-172.0,-735.0,,,
당기순이익(지배),182.0,183.0,105.0,-172.0,-735.0,,,
당기순이익(비지배),0.0,0.0,,,,,,
자산총계,5711.0,6492.0,7916.0,9585.0,8490.0,,,
부채총계,4157.0,4818.0,6186.0,7660.0,7321.0,,,
자본총계,1553.0,1674.0,1731.0,1925.0,1169.0,,,
자본총계(지배),1553.0,1674.0,1731.0,1925.0,1169.0,,,
자본총계(비지배),0.0,,,,,,,
자본금,424.0,424.0,424.0,639.0,639.0,,,
영업활동현금흐름,269.0,4.0,339.0,-14.0,-69.0,,,
투자활동현금흐름,-324.0,259.0,-6.0,-147.0,-20.0,,,
재무활동현금흐름,161.0,-367.0,-295.0,103.0,145.0,,,
CAPEX,149.0,78.0,278.0,330.0,465.0,,,
FCF,120.0,-73.0,62.0,-344.0,-534.0,,,
이자발생부채,2555.0,2384.0,2593.0,2573.0,2695.0,,,
영업이익률,2.51,2.25,2.51,0.71,-1.57,,,
순이익률,2.36,2.22,1.24,-2.07,-8.79,,,
ROE(%),12.97,11.37,6.18,-9.4,-47.52,,,
ROA(%),3.29,3.01,1.46,-1.96,-8.13,,,
부채비율,267.6,287.83,357.39,397.97,626.32,,,
자본유보율,276.58,316.45,337.96,230.56,115.77,,,
EPS(원),200.0,186.0,107.0,-152.0,-525.0,,,
PER(배),5.7,13.7,15.92,-8.17,-1.43,,,
BPS(원),1593.0,1717.0,1775.0,1386.0,842.0,,,
PBR(배),0.72,1.48,0.96,0.9,0.89,,,
현금DPS(원),8.0,8.0,6.0,5.0,0.0,,,
현금배당수익률,0.68,0.3,0.35,0.37,0.0,,,
현금배당성향(%),4.14,4.1,5.56,-3.68,0.0,,,
발행주식수(보통주),98706001.0,98706001.0,98706001.0,140089542.0,140089542.0,,,
