주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5276.0,4800.0,5005.0,5073.0,5584.0,,,
영업이익,284.0,46.0,65.0,163.0,326.0,,,
영업이익(발표기준),284.0,46.0,65.0,163.0,326.0,,,
세전계속사업이익,421.0,224.0,196.0,400.0,381.0,,,
당기순이익,253.0,171.0,94.0,318.0,317.0,,,
당기순이익(지배),263.0,171.0,94.0,318.0,317.0,,,
당기순이익(비지배),-10.0,,,,,,,
자산총계,9198.0,9156.0,9293.0,9322.0,9405.0,,,
부채총계,961.0,957.0,1090.0,910.0,847.0,,,
자본총계,8237.0,8199.0,8202.0,8412.0,8558.0,,,
자본총계(지배),8237.0,8199.0,8202.0,8412.0,8558.0,,,
자본총계(비지배),,,,,,,,
자본금,504.0,504.0,504.0,504.0,504.0,,,
영업활동현금흐름,398.0,273.0,-54.0,758.0,583.0,,,
투자활동현금흐름,-940.0,31.0,196.0,237.0,-290.0,,,
재무활동현금흐름,-214.0,-336.0,14.0,-297.0,-199.0,,,
CAPEX,17.0,59.0,242.0,255.0,51.0,,,
FCF,381.0,214.0,-297.0,503.0,532.0,,,
이자발생부채,279.0,164.0,326.0,138.0,83.0,,,
영업이익률,5.38,0.96,1.31,3.21,5.84,,,
순이익률,4.8,3.56,1.87,6.27,5.67,,,
ROE(%),3.2,2.08,1.14,3.83,3.73,,,
ROA(%),2.68,1.87,1.01,3.42,3.38,,,
부채비율,11.67,11.67,13.3,10.82,9.9,,,
자본유보율,1564.95,1555.01,1544.31,1583.98,1617.57,,,
EPS(원),2611.0,1698.0,928.0,3154.0,3143.0,,,
PER(배),26.35,39.93,53.71,17.41,20.17,,,
BPS(원),83771.0,83393.0,83423.0,85553.0,87045.0,,,
PBR(배),0.82,0.81,0.6,0.64,0.73,,,
현금DPS(원),2250.0,1500.0,1200.0,1500.0,1650.0,,,
현금배당수익률,3.27,2.21,2.41,2.73,2.6,,,
현금배당성향(%),84.07,86.17,126.12,46.39,51.21,,,
발행주식수(보통주),10080029.0,10080029.0,10080029.0,10080029.0,10080029.0,,,
