주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1367.0,1210.0,1124.0,1415.0,1433.0,,,
영업이익,61.0,8.0,-47.0,36.0,-18.0,,,
영업이익(발표기준),61.0,8.0,-47.0,36.0,-18.0,,,
세전계속사업이익,25.0,-15.0,-68.0,7.0,18.0,,,
당기순이익,23.0,-15.0,-68.0,-13.0,4.0,,,
당기순이익(지배),23.0,-15.0,-68.0,-13.0,4.0,,,
당기순이익(비지배),,,,,,,,
자산총계,1965.0,2012.0,2031.0,2101.0,1974.0,,,
부채총계,729.0,766.0,850.0,924.0,733.0,,,
자본총계,1236.0,1246.0,1181.0,1177.0,1241.0,,,
자본총계(지배),1236.0,1246.0,1181.0,1177.0,1241.0,,,
자본총계(비지배),,,,,,,,
자본금,209.0,209.0,209.0,209.0,225.0,,,
영업활동현금흐름,-20.0,-119.0,19.0,-49.0,106.0,,,
투자활동현금흐름,-10.0,-21.0,-45.0,5.0,88.0,,,
재무활동현금흐름,70.0,101.0,54.0,45.0,-176.0,,,
CAPEX,30.0,14.0,44.0,6.0,9.0,,,
FCF,-50.0,-133.0,-25.0,-56.0,97.0,,,
이자발생부채,401.0,489.0,536.0,586.0,392.0,,,
영업이익률,4.48,0.63,-4.15,2.57,-1.28,,,
순이익률,1.69,-1.23,-6.08,-0.94,0.24,,,
ROE(%),1.9,-1.2,-5.63,-1.12,0.29,,,
ROA(%),1.21,-0.75,-3.38,-0.64,0.17,,,
부채비율,58.95,61.5,72.01,78.5,59.05,,,
자본유보율,651.47,645.24,612.29,607.76,623.33,,,
EPS(원),55.0,-36.0,-164.0,-32.0,8.0,,,
PER(배),27.89,-37.02,-16.09,-107.74,487.62,,,
BPS(원),2961.0,2984.0,2829.0,2820.0,2827.0,,,
PBR(배),0.52,0.44,0.93,1.21,1.41,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),41747470.0,41747470.0,41747470.0,41747470.0,44964143.0,,,
