주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,62115.0,64661.0,61381.0,57546.0,76414.0,85868.0,96203.0,103674.0
영업이익,1362.0,3140.0,2237.0,1048.0,2965.0,3250.0,4698.0,5330.0
영업이익(발표기준),1362.0,3140.0,2237.0,1048.0,2965.0,,,
세전계속사업이익,220.0,1916.0,1221.0,107.0,2387.0,2698.0,4066.0,4634.0
당기순이익,155.0,1127.0,951.0,50.0,1748.0,2072.0,3104.0,3528.0
당기순이익(지배),155.0,1127.0,951.0,50.0,1748.0,2068.0,3104.0,3527.0
당기순이익(비지배),0.0,,,,,,,
자산총계,45813.0,44288.0,39143.0,43237.0,58775.0,65008.0,70750.0,75829.0
부채총계,32644.0,27323.0,21493.0,25452.0,39267.0,43296.0,45806.0,47332.0
자본총계,13169.0,16965.0,17651.0,17785.0,19508.0,21590.0,24637.0,28086.0
자본총계(지배),13169.0,16965.0,17651.0,17785.0,19508.0,21557.0,24603.0,28112.0
자본총계(비지배),0.0,0.0,0.0,0.0,0.0,,,
자본금,1009.0,1183.0,1183.0,1183.0,1183.0,1181.0,1181.0,1181.0
영업활동현금흐름,4356.0,7430.0,6784.0,3318.0,4460.0,8161.0,8693.0,8932.0
투자활동현금흐름,-4050.0,-3088.0,-3062.0,-3559.0,-8344.0,-8874.0,-6692.0,-5524.0
재무활동현금흐름,164.0,-4402.0,-4085.0,65.0,4225.0,1578.0,-45.0,-787.0
CAPEX,3832.0,2609.0,2615.0,3190.0,7757.0,8456.0,6285.0,5073.0
FCF,524.0,4821.0,4168.0,128.0,-3297.0,467.0,2467.0,4151.0
이자발생부채,21603.0,14603.0,10643.0,10813.0,15026.0,,,
영업이익률,2.19,4.86,3.64,1.82,3.88,3.79,4.88,5.14
순이익률,0.25,1.74,1.55,0.09,2.29,2.41,3.23,3.4
ROE(%),1.2,7.48,5.49,0.28,9.37,10.07,13.45,13.38
ROA(%),0.33,2.5,2.28,0.12,3.43,3.35,4.57,4.81
부채비율,247.88,161.05,121.77,143.11,201.29,200.53,185.93,168.52
자본유보율,1217.46,1339.17,1399.15,1416.42,1584.48,,,
EPS(원),770.0,5020.0,4018.0,209.0,7385.0,8737.0,13114.0,14904.0
PER(배),108.63,22.41,24.52,422.41,19.5,16.42,10.94,9.63
BPS(원),65295.0,71689.0,74586.0,75154.0,82435.0,91093.0,103967.0,118792.0
PBR(배),1.28,1.57,1.32,1.18,1.75,1.58,1.38,1.21
현금DPS(원),0.0,250.0,350.0,250.0,250.0,261.0,282.0,289.0
현금배당수익률,0.0,0.22,0.36,0.28,0.17,0.18,0.2,0.2
현금배당성향(%),0.0,5.25,8.71,119.45,3.38,0.03,0.02,0.02
발행주식수(보통주),20170939.0,23667107.0,23667107.0,23667107.0,23667107.0,,,
