주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,22192.0,24531.0,21917.0,17975.0,22899.0,22987.0,24210.0,25416.0
영업이익,1546.0,1642.0,777.0,772.0,1191.0,1153.0,1151.0,1208.0
영업이익(발표기준),1546.0,1642.0,777.0,772.0,1191.0,,,
세전계속사업이익,1503.0,1224.0,685.0,722.0,700.0,1060.0,1031.0,1104.0
당기순이익,1166.0,765.0,458.0,653.0,291.0,737.0,727.0,754.0
당기순이익(지배),1134.0,717.0,457.0,651.0,255.0,696.0,676.0,705.0
당기순이익(비지배),32.0,48.0,1.0,2.0,36.0,,,
자산총계,19956.0,22850.0,20739.0,21697.0,24117.0,24933.0,25728.0,26500.0
부채총계,8961.0,11103.0,8467.0,8776.0,11426.0,11368.0,11381.0,11463.0
자본총계,10994.0,11747.0,12271.0,12921.0,12691.0,13310.0,13914.0,14543.0
자본총계(지배),10760.0,11452.0,11958.0,12596.0,12370.0,12959.0,13535.0,14139.0
자본총계(비지배),235.0,295.0,314.0,325.0,321.0,,,
자본금,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
영업활동현금흐름,1485.0,83.0,2930.0,1196.0,-1415.0,1636.0,800.0,994.0
투자활동현금흐름,-1050.0,-943.0,-998.0,-1069.0,-751.0,-899.0,-622.0,-581.0
재무활동현금흐름,-643.0,831.0,-2396.0,-123.0,2229.0,174.0,-178.0,-219.0
CAPEX,1332.0,292.0,315.0,1211.0,654.0,569.0,557.0,513.0
FCF,153.0,-209.0,2614.0,-15.0,-2069.0,862.0,286.0,590.0
이자발생부채,5577.0,7178.0,4945.0,4906.0,6974.0,,,
영업이익률,6.97,6.69,3.55,4.3,5.2,5.02,4.75,4.75
순이익률,5.26,3.12,2.09,3.63,1.27,3.21,3.0,2.97
ROE(%),11.01,6.46,3.91,5.3,2.04,5.49,5.1,5.1
ROA(%),5.8,3.58,2.1,3.08,1.27,3.0,2.87,2.89
부채비율,81.51,94.52,69.0,67.92,90.03,85.41,81.8,78.82
자본유보율,3389.06,3592.4,3711.49,3889.64,3943.65,,,
EPS(원),18907.0,11952.0,7618.0,10854.0,4248.0,11592.0,11272.0,11754.0
PER(배),4.67,6.64,7.05,8.53,22.64,5.91,6.08,5.83
BPS(원),185063.0,196971.0,205671.0,216644.0,212768.0,222886.0,232808.0,243190.0
PBR(배),0.48,0.4,0.26,0.43,0.45,0.31,0.29,0.28
현금DPS(원),1500.0,1500.0,1750.0,1750.0,1800.0,1833.0,1867.0,1883.0
현금배당수익률,1.7,1.89,3.26,1.89,1.87,2.68,2.73,2.75
현금배당성향(%),7.69,12.16,22.26,15.62,41.06,0.16,0.17,0.16
발행주식수(보통주),6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,
