주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1296.0,1364.0,1577.0,1768.0,2056.0,2335.0,2693.0,3063.0
영업이익,184.0,205.0,290.0,384.0,517.0,577.0,710.0,859.0
영업이익(발표기준),184.0,205.0,290.0,384.0,517.0,,,
세전계속사업이익,122.0,120.0,242.0,356.0,493.0,576.0,713.0,860.0
당기순이익,137.0,109.0,217.0,282.0,406.0,449.0,565.0,679.0
당기순이익(지배),135.0,108.0,214.0,282.0,401.0,444.0,551.0,677.0
당기순이익(비지배),2.0,2.0,3.0,1.0,5.0,,,
자산총계,1934.0,2106.0,2135.0,2365.0,2734.0,2984.0,3449.0,4031.0
부채총계,1026.0,929.0,808.0,832.0,879.0,1046.0,1070.0,1096.0
자본총계,907.0,1177.0,1328.0,1533.0,1855.0,1938.0,2378.0,2937.0
자본총계(지배),901.0,1171.0,1319.0,1524.0,1840.0,1943.0,2383.0,2920.0
자본총계(비지배),6.0,6.0,9.0,9.0,15.0,,,
자본금,148.0,148.0,148.0,148.0,148.0,149.0,149.0,149.0
영업활동현금흐름,317.0,376.0,465.0,496.0,501.0,583.0,705.0,799.0
투자활동현금흐름,-211.0,-105.0,-178.0,-241.0,-236.0,-418.0,-408.0,-456.0
재무활동현금흐름,-196.0,-237.0,-215.0,-101.0,-115.0,-267.0,-120.0,-135.0
CAPEX,59.0,63.0,99.0,50.0,332.0,182.0,244.0,218.0
FCF,259.0,314.0,366.0,446.0,169.0,356.0,464.0,642.0
이자발생부채,676.0,507.0,353.0,317.0,289.0,,,
영업이익률,14.16,15.05,18.38,21.73,25.14,24.71,26.37,28.03
순이익률,10.57,8.02,13.74,15.97,19.74,19.22,20.97,22.16
ROE(%),15.66,10.4,17.17,19.82,23.81,23.49,25.46,25.54
ROA(%),7.11,5.42,10.22,12.55,15.92,15.7,17.56,18.14
부채비율,113.13,78.95,60.82,54.27,47.38,53.97,44.99,37.31
자본유보율,664.54,691.48,791.14,929.32,1143.35,,,
EPS(원),454.0,363.0,720.0,949.0,1350.0,1497.0,1856.0,2282.0
PER(배),24.68,25.6,28.46,22.6,24.67,38.06,30.71,24.98
BPS(원),3275.0,3947.0,4445.0,5135.0,6203.0,6688.0,8201.0,10051.0
PBR(배),3.42,2.36,4.61,4.18,5.37,8.52,6.95,5.67
현금DPS(원),150.0,200.0,220.0,290.0,400.0,422.0,482.0,568.0
현금배당수익률,1.34,2.15,1.07,1.35,1.2,0.74,0.85,1.0
현금배당성향(%),30.33,55.06,30.54,30.55,29.63,0.28,0.26,0.25
발행주식수(보통주),29672700.0,29672700.0,29672700.0,29672700.0,29672700.0,,,
