주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1658.0,1433.0,1385.0,1780.0,2500.0,2826.0,2755.0,2894.0
영업이익,677.0,808.0,890.0,1140.0,1711.0,1980.0,1888.0,1978.0
영업이익(발표기준),677.0,808.0,890.0,1140.0,1711.0,,,
세전계속사업이익,680.0,802.0,896.0,1591.0,2210.0,2208.0,2104.0,2193.0
당기순이익,518.0,599.0,682.0,1214.0,1678.0,1673.0,1628.0,1683.0
당기순이익(지배),517.0,598.0,682.0,1213.0,1672.0,1673.0,1596.0,1661.0
당기순이익(비지배),1.0,1.0,0.0,1.0,6.0,,,
자산총계,5564.0,5175.0,6534.0,9544.0,12107.0,13294.0,14136.0,14780.0
부채총계,1733.0,868.0,1672.0,3641.0,4915.0,4848.0,4478.0,3867.0
자본총계,3831.0,4307.0,4862.0,5903.0,7192.0,8543.0,9870.0,11247.0
자본총계(지배),3804.0,4280.0,4862.0,5872.0,7155.0,8570.0,9882.0,11207.0
자본총계(비지배),26.0,28.0,,31.0,37.0,,,
자본금,2525.0,2525.0,2525.0,2525.0,2525.0,2523.0,2523.0,2523.0
영업활동현금흐름,891.0,571.0,534.0,-1249.0,-966.0,1665.0,1544.0,1918.0
투자활동현금흐름,-191.0,382.0,-1156.0,-497.0,371.0,-157.0,-125.0,-161.0
재무활동현금흐름,-563.0,-1040.0,531.0,1727.0,794.0,-346.0,-949.0,-1392.0
CAPEX,0.0,4.0,6.0,8.0,4.0,1.0,1.0,1.0
FCF,,,,,,,,
이자발생부채,1211.0,323.0,955.0,2797.0,3794.0,,,
영업이익률,40.8,56.39,64.27,64.04,68.46,70.09,68.52,68.35
순이익률,31.22,41.82,49.24,68.23,67.13,59.19,59.07,58.14
ROE(%),14.74,14.8,14.92,22.61,25.66,21.28,17.3,15.75
ROA(%),9.15,11.16,11.64,15.11,15.5,13.17,11.87,11.64
부채비율,45.24,20.14,34.4,61.68,68.33,56.74,45.37,34.38
자본유보율,54.12,75.36,97.33,138.56,189.63,,,
EPS(원),205.0,237.0,270.0,481.0,662.0,663.0,632.0,658.0
PER(배),8.06,15.73,10.48,5.94,4.73,4.35,4.56,4.38
BPS(원),1523.0,1745.0,1982.0,2394.0,2917.0,3494.0,4029.0,4569.0
PBR(배),1.08,2.13,1.43,1.19,1.07,0.82,0.71,0.63
현금DPS(원),30.0,40.0,60.0,75.0,100.0,100.0,102.0,104.0
현금배당수익률,1.82,1.07,2.12,2.63,3.19,3.47,3.56,3.6
현금배당성향(%),14.51,16.4,21.59,15.16,14.67,0.15,0.16,0.16
발행주식수(보통주),252489230.0,252489230.0,252489230.0,252489230.0,252489230.0,,,
