주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1638.0,1574.0,1574.0,1578.0,1646.0,,,
영업이익,122.0,82.0,138.0,163.0,125.0,,,
영업이익(발표기준),122.0,82.0,138.0,163.0,125.0,,,
세전계속사업이익,110.0,54.0,131.0,161.0,380.0,,,
당기순이익,85.0,34.0,89.0,112.0,296.0,,,
당기순이익(지배),84.0,37.0,91.0,109.0,293.0,,,
당기순이익(비지배),0.0,-3.0,-2.0,3.0,3.0,,,
자산총계,1680.0,1722.0,1727.0,1822.0,1792.0,,,
부채총계,709.0,739.0,670.0,676.0,377.0,,,
자본총계,971.0,983.0,1058.0,1146.0,1415.0,,,
자본총계(지배),954.0,969.0,1046.0,1131.0,1397.0,,,
자본총계(비지배),17.0,14.0,12.0,15.0,17.0,,,
자본금,100.0,100.0,100.0,100.0,100.0,,,
영업활동현금흐름,144.0,129.0,235.0,203.0,151.0,,,
투자활동현금흐름,-85.0,-139.0,-67.0,-41.0,232.0,,,
재무활동현금흐름,-22.0,24.0,-104.0,-84.0,-261.0,,,
CAPEX,108.0,142.0,76.0,46.0,52.0,,,
FCF,36.0,-13.0,159.0,157.0,99.0,,,
이자발생부채,394.0,437.0,352.0,288.0,46.0,,,
영업이익률,7.43,5.19,8.76,10.33,7.58,,,
순이익률,5.16,2.13,5.66,7.11,17.96,,,
ROE(%),9.19,3.84,9.06,10.02,23.16,,,
ROA(%),5.31,1.97,5.16,6.32,16.37,,,
부채비율,73.04,75.19,63.31,58.96,26.67,,,
자본유보율,842.79,855.11,929.95,1020.15,1296.47,,,
EPS(원),422.0,184.0,456.0,545.0,1464.0,,,
PER(배),8.62,20.42,10.56,11.9,3.33,,,
BPS(원),4891.0,4969.0,5365.0,5802.0,7165.0,,,
PBR(배),0.74,0.76,0.9,1.12,0.68,,,
현금DPS(원),100.0,100.0,100.0,100.0,100.0,,,
현금배당수익률,2.75,2.66,2.07,1.54,2.05,,,
현금배당성향(%),23.13,52.88,21.37,17.88,6.66,,,
발행주식수(보통주),20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,
