주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,24212.0,16346.0,16308.0,17202.0,18039.0,,,
영업이익,-8774.0,357.0,-342.0,-342.0,441.0,,,
영업이익(발표기준),-9618.0,357.0,-342.0,-342.0,441.0,,,
세전계속사업이익,-13979.0,3619.0,-583.0,-4579.0,3346.0,,,
당기순이익,-15956.0,3806.0,-490.0,-4574.0,3344.0,,,
당기순이익(지배),-15848.0,3806.0,-490.0,-4574.0,3344.0,,,
당기순이익(비지배),-108.0,,,,,,,
자산총계,13425.0,12550.0,12672.0,7077.0,6275.0,,,
부채총계,18522.0,11613.0,11949.0,10383.0,5850.0,,,
자본총계,-5097.0,937.0,723.0,-3306.0,426.0,,,
자본총계(지배),-5098.0,937.0,723.0,-3306.0,426.0,,,
자본총계(비지배),1.0,,,,,,,
자본금,1538.0,748.0,748.0,1185.0,478.0,,,
영업활동현금흐름,1308.0,-761.0,-160.0,578.0,1003.0,,,
투자활동현금흐름,-283.0,450.0,421.0,532.0,473.0,,,
재무활동현금흐름,-3436.0,770.0,-618.0,-1409.0,-962.0,,,
CAPEX,250.0,15.0,10.0,5.0,4.0,,,
FCF,1058.0,-776.0,-170.0,573.0,998.0,,,
이자발생부채,14290.0,8910.0,9017.0,7910.0,3485.0,,,
영업이익률,-36.24,2.18,-2.1,-1.99,2.44,,,
순이익률,-65.9,23.28,-3.0,-26.59,18.54,,,
ROE(%),-521.17,-182.91,-59.01,354.26,-232.18,,,
ROA(%),-49.79,29.3,-3.88,-46.33,50.09,,,
부채비율,-363.41,1239.93,1651.71,-314.07,1374.49,,,
자본유보율,-427.37,27.36,-37.29,-377.22,641.96,,,
EPS(원),-12004825.0,155647.0,-16405.0,-145658.0,20929.0,,,
PER(배),-0.1,0.22,-2.09,-0.11,1.14,,,
BPS(원),-3946069.0,31403.0,24227.0,-69875.0,2226.0,,,
PBR(배),-0.29,1.07,1.42,-0.24,10.72,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),133499.0,2984526.0,2987971.0,4733167.0,17862430.0,,,
