주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,11258.0,10855.0,11797.0,12231.0,12368.0,12324.0,13051.0,13606.0
영업이익,1840.0,2158.0,1752.0,1058.0,1641.0,1664.0,1812.0,1868.0
영업이익(발표기준),1840.0,2158.0,1752.0,1058.0,1641.0,,,
세전계속사업이익,1990.0,2212.0,2213.0,1129.0,1752.0,1829.0,1892.0,1986.0
당기순이익,1520.0,1683.0,1699.0,883.0,1360.0,1401.0,1460.0,1528.0
당기순이익(지배),1520.0,1683.0,1699.0,883.0,1360.0,1376.0,1460.0,1528.0
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,8411.0,9255.0,10336.0,10925.0,12000.0,12740.0,13625.0,14571.0
부채총계,2190.0,2275.0,2473.0,3027.0,2949.0,3109.0,3214.0,3345.0
자본총계,6221.0,6980.0,7863.0,7898.0,9051.0,9633.0,10410.0,11225.0
자본총계(지배),6221.0,6980.0,7863.0,7898.0,9051.0,9630.0,10415.0,11236.0
자본총계(비지배),0.0,0.0,0.0,0.0,0.0,,,
자본금,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
영업활동현금흐름,1093.0,1845.0,1398.0,1234.0,1328.0,1275.0,1783.0,1848.0
투자활동현금흐름,-572.0,-699.0,-1046.0,798.0,-1934.0,-174.0,-560.0,-622.0
재무활동현금흐름,-648.0,-684.0,-752.0,-760.0,-306.0,-228.0,-635.0,-686.0
CAPEX,738.0,932.0,592.0,584.0,722.0,370.0,420.0,437.0
FCF,356.0,913.0,806.0,650.0,607.0,964.0,1386.0,1414.0
이자발생부채,,,,,,,,
영업이익률,16.34,19.88,14.85,8.65,13.26,13.51,13.88,13.73
순이익률,13.51,15.5,14.41,7.22,10.99,11.36,11.18,11.23
ROE(%),,25.5,22.9,11.2,16.04,14.74,14.56,14.11
ROA(%),,19.05,17.35,8.3,11.86,11.32,11.07,10.84
부채비율,35.21,32.59,31.45,38.33,32.59,32.27,30.88,29.8
자본유보율,6813.09,7655.93,8635.88,8675.73,9963.98,,,
EPS(원),3379.0,3740.0,3776.0,1962.0,3021.0,3059.0,3243.0,3395.0
PER(배),16.22,21.31,23.57,27.63,13.44,11.9,11.22,10.72
BPS(원),13824.0,15512.0,17473.0,17550.0,20113.0,21401.0,23144.0,24969.0
PBR(배),3.96,5.14,5.09,3.09,2.02,1.7,1.57,1.46
현금DPS(원),1520.0,1670.0,1690.0,680.0,1470.0,1496.0,1558.0,1580.0
현금배당수익률,2.77,2.1,1.9,1.25,3.62,4.11,4.28,4.34
현금배당성향(%),44.99,44.65,44.75,34.66,48.65,0.49,0.48,0.47
발행주식수(보통주),45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,,,
