주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,31628.0,45834.0,51740.0,49127.0,48203.0,,,
영업이익,4127.0,9411.0,6962.0,7123.0,5943.0,8166.0,8468.0,8852.0
영업이익(발표기준),4127.0,9411.0,6962.0,7123.0,5943.0,,,
세전계속사업이익,4029.0,9191.0,7001.0,6884.0,5578.0,8025.0,8379.0,8764.0
당기순이익,3055.0,8197.0,5305.0,5181.0,4250.0,5955.0,6163.0,6437.0
당기순이익(지배),3045.0,8098.0,4855.0,5016.0,4031.0,5745.0,5946.0,6245.0
당기순이익(비지배),10.0,99.0,450.0,165.0,219.0,,,
자산총계,469169.0,840501.0,902795.0,934822.0,943500.0,991359.0,1031615.0,1070508.0
부채총계,433160.0,785861.0,840889.0,863950.0,866940.0,901196.0,936603.0,969625.0
자본총계,36009.0,54639.0,61907.0,70872.0,76560.0,83671.0,88564.0,93297.0
자본총계(지배),35010.0,47657.0,58862.0,67826.0,70576.0,77193.0,81548.0,86861.0
자본총계(비지배),999.0,6983.0,3045.0,3045.0,5985.0,,,
자본금,9669.0,11719.0,12797.0,16297.0,16297.0,16300.0,16300.0,16299.0
영업활동현금흐름,-7943.0,-1305.0,7464.0,-11258.0,15302.0,,,
투자활동현금흐름,-3752.0,-12375.0,-8555.0,-3719.0,-4273.0,,,
재무활동현금흐름,9306.0,13664.0,4361.0,11978.0,-9320.0,,,
CAPEX,1303.0,1750.0,1051.0,1041.0,1513.0,,,
FCF,,,,,,,,
이자발생부채,84966.0,131016.0,131317.0,136111.0,127531.0,,,
영업이익률,13.05,20.53,13.46,14.5,12.33,,,
순이익률,9.66,17.88,10.25,10.55,8.82,,,
ROE(%),9.01,19.59,9.12,7.92,5.83,7.78,7.49,7.42
ROA(%),0.68,1.25,0.61,0.56,0.45,0.62,0.61,0.61
부채비율,1202.93,1438.27,1358.31,1219.04,1132.36,1077.07,1057.54,1039.29
자본유보율,272.41,366.25,383.79,334.89,369.8,,,
EPS(원),1421.0,3523.0,1853.0,1568.0,1237.0,1763.0,1824.0,1916.0
PER(배),10.5,3.96,4.54,5.53,7.62,4.73,4.57,4.35
BPS(원),16332.0,19153.0,21665.0,20811.0,21654.0,23685.0,25021.0,26651.0
PBR(배),0.91,0.73,0.39,0.42,0.44,0.35,0.33,0.31
현금DPS(원),253.0,188.0,141.0,230.0,230.0,331.0,359.0,415.0
현금배당수익률,1.69,1.35,1.68,2.65,2.44,3.97,4.3,4.98
현금배당성향(%),17.78,5.79,7.91,14.94,18.6,0.19,0.2,0.22
발행주식수(보통주),214359241.0,248822827.0,271706454.0,325935246.0,325935246.0,,,
