주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,51321.0,47657.0,39345.0,39704.0,50648.0,55954.0,59514.0,62201.0
영업이익,1342.0,1849.0,1640.0,1571.0,2626.0,5885.0,5932.0,6312.0
영업이익(발표기준),1342.0,1849.0,1640.0,1571.0,2626.0,,,
세전계속사업이익,-705.0,1172.0,1696.0,1129.0,2898.0,6816.0,6787.0,7093.0
당기순이익,-427.0,883.0,1219.0,808.0,2176.0,5368.0,5041.0,5330.0
당기순이익(지배),-123.0,932.0,1189.0,732.0,2136.0,5155.0,5004.0,5204.0
당기순이익(비지배),-304.0,-48.0,30.0,75.0,41.0,,,
자산총계,42116.0,44373.0,42106.0,45461.0,45798.0,50682.0,54669.0,58236.0
부채총계,26519.0,27957.0,25468.0,28182.0,26230.0,26092.0,25516.0,24442.0
자본총계,15598.0,16416.0,16637.0,17279.0,19568.0,24669.0,29252.0,33930.0
자본총계(지배),14746.0,15594.0,15565.0,16197.0,18427.0,23351.0,27884.0,32529.0
자본총계(비지배),851.0,822.0,1073.0,1082.0,1141.0,,,
자본금,1675.0,1675.0,1675.0,1675.0,1675.0,1673.0,1673.0,1673.0
영업활동현금흐름,2877.0,3200.0,4832.0,2968.0,4210.0,5320.0,5734.0,6197.0
투자활동현금흐름,-3393.0,-2313.0,-3913.0,-2507.0,-1060.0,-1326.0,-1604.0,-1656.0
재무활동현금흐름,-1112.0,415.0,-2584.0,1036.0,-2767.0,-807.0,-1398.0,-1589.0
CAPEX,3509.0,2543.0,3898.0,2727.0,1060.0,1612.0,1856.0,1956.0
FCF,-632.0,657.0,934.0,240.0,3151.0,4016.0,3992.0,4137.0
이자발생부채,20351.0,21497.0,19146.0,20807.0,18091.0,,,
영업이익률,2.61,3.88,4.17,3.96,5.18,10.52,9.97,10.15
순이익률,-0.83,1.85,3.1,2.03,4.3,9.59,8.47,8.57
ROE(%),-0.82,6.14,7.63,4.61,12.34,24.68,19.53,17.23
ROA(%),-0.99,2.04,2.82,1.85,4.77,11.13,9.57,9.44
부채비율,170.02,170.31,153.08,163.1,134.05,105.77,87.23,72.04
자본유보율,786.24,816.79,844.13,880.5,996.98,,,
EPS(원),-368.0,2782.0,3550.0,2187.0,6377.0,15391.0,14942.0,15539.0
PER(배),-258.72,28.97,14.67,37.49,15.6,6.63,6.83,6.56
BPS(원),52857.0,55894.0,55791.0,58058.0,66048.0,83701.0,99948.0,116597.0
PBR(배),1.8,1.44,0.93,1.41,1.51,1.22,1.02,0.87
현금DPS(원),1500.0,1500.0,800.0,800.0,1000.0,1776.0,1884.0,2002.0
현금배당수익률,1.58,1.86,1.54,0.98,1.01,1.74,1.85,1.96
현금배당성향(%),-340.81,45.08,18.9,30.17,12.78,0.1,0.11,0.12
발행주식수(보통주),30467691.0,30467691.0,30467691.0,30467691.0,30467691.0,,,
