주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1083.0,975.0,916.0,873.0,783.0,,,
영업이익,8.0,-24.0,-25.0,2.0,-39.0,,,
영업이익(발표기준),7.0,-24.0,-25.0,2.0,-39.0,,,
세전계속사업이익,-59.0,-82.0,-45.0,-44.0,-52.0,,,
당기순이익,-38.0,-70.0,-40.0,-42.0,-29.0,,,
당기순이익(지배),-38.0,-69.0,-40.0,-43.0,-28.0,,,
당기순이익(비지배),0.0,-1.0,0.0,1.0,-1.0,,,
자산총계,983.0,910.0,831.0,813.0,733.0,,,
부채총계,685.0,684.0,647.0,660.0,554.0,,,
자본총계,298.0,226.0,184.0,153.0,178.0,,,
자본총계(지배),297.0,226.0,184.0,152.0,178.0,,,
자본총계(비지배),1.0,0.0,0.0,1.0,0.0,,,
자본금,51.0,51.0,51.0,51.0,84.0,,,
영업활동현금흐름,31.0,-2.0,-8.0,5.0,-31.0,,,
투자활동현금흐름,-40.0,6.0,31.0,2.0,-5.0,,,
재무활동현금흐름,2.0,-3.0,-24.0,-8.0,43.0,,,
CAPEX,50.0,2.0,1.0,0.0,3.0,,,
FCF,-19.0,-4.0,-9.0,5.0,-35.0,,,
이자발생부채,331.0,327.0,304.0,293.0,280.0,,,
영업이익률,0.76,-2.47,-2.69,0.23,-5.03,,,
순이익률,-3.55,-7.18,-4.41,-4.8,-3.69,,,
ROE(%),-12.14,-26.58,-19.61,-25.32,-17.16,,,
ROA(%),-3.91,-7.39,-4.65,-5.09,-3.74,,,
부채비율,230.27,302.32,351.32,432.28,310.51,,,
자본유보율,471.02,331.65,251.63,181.52,106.92,,,
EPS(원),-3102.0,-5598.0,-3239.0,-3428.0,-1976.0,,,
PER(배),-2.99,-1.87,-4.98,-5.08,-4.75,,,
BPS(원),24312.0,18500.0,15071.0,12249.0,10597.0,,,
PBR(배),0.38,0.56,1.07,1.42,0.89,,,
현금DPS(원),41.0,41.0,41.0,0.0,,,,
현금배당수익률,0.45,0.4,0.26,0.0,,,,
현금배당성향(%),-1.31,-0.73,-1.25,0.0,0.0,,,
발행주식수(보통주),1240709.0,1240709.0,1240709.0,1240709.0,1682304.0,,,
