주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,996.0,797.0,807.0,848.0,417.0,,,
영업이익,-35.0,-115.0,-161.0,-81.0,-260.0,,,
영업이익(발표기준),-35.0,-113.0,-156.0,-75.0,-260.0,,,
세전계속사업이익,-66.0,-127.0,-167.0,-98.0,-387.0,,,
당기순이익,-66.0,-127.0,-166.0,-100.0,-315.0,,,
당기순이익(지배),-62.0,-127.0,-166.0,-100.0,-307.0,,,
당기순이익(비지배),-4.0,,,0.0,-8.0,,,
자산총계,1169.0,1368.0,1576.0,1489.0,1084.0,,,
부채총계,596.0,911.0,898.0,861.0,632.0,,,
자본총계,573.0,458.0,677.0,627.0,452.0,,,
자본총계(지배),573.0,458.0,677.0,584.0,419.0,,,
자본총계(비지배),,,,43.0,33.0,,,
자본금,597.0,597.0,877.0,881.0,599.0,,,
영업활동현금흐름,8.0,-328.0,-195.0,-94.0,-47.0,,,
투자활동현금흐름,-34.0,-159.0,-143.0,129.0,-62.0,,,
재무활동현금흐름,2.0,467.0,396.0,-6.0,33.0,,,
CAPEX,39.0,127.0,44.0,22.0,5.0,,,
FCF,-31.0,-456.0,-238.0,-115.0,-52.0,,,
이자발생부채,106.0,567.0,611.0,624.0,509.0,,,
영업이익률,-3.5,-14.38,-19.91,-9.6,-62.48,,,
순이익률,-6.64,-15.96,-20.58,-11.77,-75.61,,,
ROE(%),-10.28,-24.69,-29.24,-15.82,-61.25,,,
ROA(%),-5.6,-10.03,-11.28,-6.51,-24.48,,,
부채비율,104.02,198.94,132.57,137.27,139.8,,,
자본유보율,8.69,-10.97,-15.03,-26.42,-16.64,,,
EPS(원),-82.0,-168.0,-160.0,-89.0,-267.0,,,
PER(배),-8.02,-9.25,-11.86,-14.49,-1.83,,,
BPS(원),755.0,603.0,608.0,521.0,350.0,,,
PBR(배),0.87,2.57,3.13,2.48,1.39,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),75915568.0,75915568.0,111516966.0,112039673.0,119759667.0,,,
