주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,75.0,135.0,213.0,185.0,217.0,,,
영업이익,-11.0,-17.0,10.0,-9.0,-29.0,,,
영업이익(발표기준),-11.0,-14.0,7.0,-9.0,-29.0,,,
세전계속사업이익,-8.0,-34.0,11.0,-15.0,-112.0,,,
당기순이익,-8.0,-35.0,11.0,-15.0,-112.0,,,
당기순이익(지배),-8.0,-35.0,11.0,-15.0,-108.0,,,
당기순이익(비지배),,0.0,0.0,0.0,-3.0,,,
자산총계,265.0,282.0,402.0,398.0,383.0,,,
부채총계,70.0,97.0,109.0,55.0,162.0,,,
자본총계,195.0,185.0,293.0,344.0,220.0,,,
자본총계(지배),195.0,181.0,285.0,332.0,223.0,,,
자본총계(비지배),,4.0,8.0,12.0,-2.0,,,
자본금,101.0,121.0,185.0,224.0,224.0,,,
영업활동현금흐름,-11.0,-22.0,-22.0,-8.0,9.0,,,
투자활동현금흐름,-61.0,-36.0,-55.0,-12.0,-76.0,,,
재무활동현금흐름,74.0,70.0,81.0,18.0,103.0,,,
CAPEX,4.0,0.0,5.0,0.0,43.0,,,
FCF,-15.0,-22.0,-26.0,-9.0,-34.0,,,
이자발생부채,47.0,72.0,63.0,8.0,94.0,,,
영업이익률,-15.07,-12.9,4.75,-4.63,-13.35,,,
순이익률,-10.69,-25.88,5.17,-8.27,-51.5,,,
ROE(%),,-18.52,4.74,-4.86,-39.07,,,
ROA(%),,-12.73,3.21,-3.82,-28.65,,,
부채비율,35.97,52.48,37.19,15.86,73.5,,,
자본유보율,90.14,51.34,55.73,50.11,0.97,,,
EPS(원),-45.0,-170.0,36.0,-38.0,-242.0,,,
PER(배),-18.2,-3.71,27.27,-22.07,-2.96,,,
BPS(원),965.0,747.0,817.0,778.0,522.0,,,
PBR(배),0.84,0.84,1.19,1.09,1.38,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),20201800.0,24244800.0,36960027.0,44787538.0,44787538.0,,,
